playlist_id,track_ids
437,20497 682 913 5893 13972 17359 2887 15360 7385 8885
441,4865 405 1502 6695 8498 6466 9508 19589 14256 19733
448,11740 15942 19624 7516 18335 11512 19254 10016 9717 5020
451,1587 12768 4026 15781 5152 14378 18332 20169 7077 15661
452,10250 11107 1746 8383 7404 7465 5606 19718 14052 8491
455,13276 11016 5527 4072 395 2807 14718 10249 18039 7808
460,12425 16236 9537 11107 18381 8956 9082 19422 13980 17239
467,10926 20121 18026 16861 5878 8297 19205 2392 2869 11968
470,5606 2997 648 17652 7506 12510 15204 868 1149 10711
492,19662 8749 19783 15360 11373 8169 14765 6294 20242 11233
495,8749 17200 10100 11074 9508 5679 17820 14916 14154 20434
497,13034 14583 15907 7972 2117 13101 13006 13990 19536 12425
500,1641 14453 10013 1020 14904 5359 16583 10742 10807 15558
504,11315 5264 3195 18963 1850 7717 8113 13113 5742 3124
505,1898 9229 3855 14790 3950 14149 6448 18040 14919 13730
509,5606 16820 8767 2437 9941 7506 8953 9291 12510 1196
514,17972 15670 2740 16509 17096 8481 9061 1494 8911 16381
515,16686 7751 14434 108 20483 17281 16731 17382 1066 6234
527,20022 19162 2561 5840 952 3937 20043 16348 16282 9758
528,15558 9034 7400 5881 16024 16587 5699 10339 2088 4250
529,8491 1111 13785 17584 20172 7506 15204 16494 11943 20169
532,6489 797 8796 12490 2417 3471 4710 6062 19858 5147
537,20145 18986 17907 20373 2672 5658 1730 12908 19956 3351
545,16465 18285 6367 6925 1830 20371 4087 18479 5252 19775
552,8600 1300 19462 17586 18404 8167 18990 5400 17026 14907
554,13368 2674 80 8018 16973 13101 15578 4965 11107 17459
558,4052 11257 5042 3648 1373 12775 4189 18418 15650 12311
559,4672 6821 3242 6672 2058 10442 9940 5965 17324 18938
564,11882 15722 13876 13310 2359 11930 15432 7624 12381 1513
567,12225 10316 2631 4072 7808 10561 15974 4201 7844 18751
574,11006 660 2052 3606 8045 2730 4369 5612 6667 6704
580,20172 648 10848 4949 10251 1149 10910 411 4401 3830
581,16392 17154 10100 12311 8727 15167 11496 10419 4603 5668
582,17634 15498 358 14597 5679 8358 394 11496 7460 4909
592,18669 8709 17586 16708 12404 9257 15050 19340 9173 18275
595,17281 13980 14395 8956 8229 13237 15570 16760 17096 3729
601,7323 3413 17764 11063 15335 16861 10694 16585 865 2026
603,15633 865 6 17764 6066 8823 9961 10657 14142 3832
604,8129 12804 1777 17383 15392 10704 1826 10537 17345 14746
611,19991 17524 4417 9913 2980 12426 15750 11180 15542 11803
615,10081 16336 10870 913 11016 1039 14903 9242 4696 19200
619,18303 6577 10201 3565 11715 13129 9784 2166 11740 11400
622,6093 8300 11414 9307 9982 16311 3700 9400 4102 6985
625,7157 19858 5971 1012 14213 2253 16311 13043 1374 12929
628,12623 5665 14430 8573 8456 14295 13505 3418 4743 1714
631,11938 16274 19494 5987 17980 17301 8595 6530 3990 2160
633,6892 14758 13980 3245 5089 14591 541 3190 14395 6253
636,12173 6 9670 17764 16861 845 15633 3832 2212 9678
642,1534 9710 12438 17918 3073 9291 11474 6829 15209 3245
643,14375 1473 1012 1374 6409 4710 11400 9441 11025 5314
646,1149 396 1144 15495 5846 3403 18899 11070 15053 14994
665,1201 15417 18601 17972 4946 17096 20572 2740 1260 5513
667,14571 2272 3304 6433 5722 3698 11947 12765 19991 15893
676,573 5576 18649 3885 778 9712 10250 11896 9624 11739
680,1082 6821 663 11425 6272 17869 14556 14815 6577 117
683,4720 699 16486 7153 1020 8033 5534 5524 3491 12516
686,18289 11654 19399 10203 15327 2212 3212 9168 9961 4473
691,17154 15650 19243 10618 4189 17390 10880 20443 1063 7109
696,11151 5708 755 20054 12576 16166 3798 12744 12536 100
703,8828 15471 3173 12526 624 9963 16451 13216 12393 20023
704,3830 411 2497 14008 2579 16502 2048 11647 14826 5141
707,19781 13706 18074 17597 5591 3510 20134 7456 3774 3938
708,9205 10019 19396 7052 1329 11870 15593 553 11494 15783
709,17663 10834 1992 9246 3471 9834 12897 19154 6062 14147
714,15347 5099 11756 15942 3304 11271 19929 20359 8910 10323
715,387 12196 16583 1020 5786 12721 14306 1656 8033 2665
717,12963 10496 14309 6189 10744 2232 15017 32 4057 381
719,10222 4926 5054 12919 2680 19529 2676 19060 16975 10910
721,7619 2037 573 11032 9624 11119 12880 3637 9712 17538
722,18059 10930 3001 11425 3685 13129 19173 10304 1710 11715
724,3410 17550 16080 19486 20213 10992 13003 9093 15386 10367
731,20169 4013 12721 7153 19838 5192 797 4848 19589 1020
735,10496 6253 4364 11896 18728 11366 17096 7059 18266 12963
737,4089 2989 508 10481 15038 519 7081 4799 3256 12765
740,2508 17200 15471 4148 4800 8138 20157 5750 7544 9003
744,11636 3001 15090 4998 19991 20120 5463 15775 1953 16303
746,9253 658 1322 3860 2236 5474 8017 5655 17555 17563
757,15781 16379 6220 396 12721 8659 15603 13891 6677 2164
759,14832 16338 6915 7550 5527 4201 4072 13573 17404 11682
770,14826 19628 13706 4839 16494 14453 15558 18074 4202 11943
773,6496 7889 5892 11157 9919 12043 14561 6823 18726 9208
774,8160 12633 8377 1724 13535 8360 16817 19367 19844 18617
788,15474 6103 20197 11226 6214 15259 4060 4350 411 5768
791,17826 13034 1719 16601 11943 2780 14453 10848 20555 5606
804,6565 8464 15680 18875 18503 4266 5606 8767 3644 7728
807,10269 9500 3788 12639 16994 7475 10706 19713 14204 9463
818,6823 519 6433 8640 8437 9120 13154 7224 20163 9491
837,13542 14524 1461 12526 16451 1063 956 4603 4909 10419
848,8047 15185 17635 4370 14631 12071 7416 19969 14370 19219
854,5675 7183 19060 2029 9233 1282 17825 15427 7417 1304
856,17709 14309 6892 11400 7989 308 3776 10957 10496 894
859,6776 1253 4800 10930 1322 18995 1850 18963 10786 14443
882,8822 573 9826 16249 3090 18142 12693 5453 636 1398
914,8362 19254 18729 4058 1085 10346 16994 1953 5463 16451
916,15624 4707 5252 18479 6925 1830 16697 3535 19775 11722
924,11196 10567 5089 18096 2891 4106 2919 8118 11661 17556
925,2551 20232 13875 663 12712 17663 12395 14820 13223 6672
926,19431 18168 3189 425 7163 18878 11664 14008 1443 4514
927,7363 1979 6577 1473 11729 20007 6492 16930 9314 15471
928,797 15781 5100 9291 5606 16820 10591 19602 4910 11357
938,2980 19929 13997 972 3156 368 12307 1447 19413 13506
949,2873 18096 15578 3295 19605 19662 12436 9205 4460 13216
951,8466 15050 9257 5750 14453 6408 13129 4743 7645 4800
953,2980 9804 3817 10977 6433 830 10691 15090 5859 19055
957,4079 2783 17052 4268 7914 5184 17971 19464 6084 18715
961,3961 8047 9504 17241 11510 19969 10206 3163 13973 14961
962,438 14509 5474 8890 13022 13531 11173 14547 17563 1300
963,17241 7416 18755 6672 9949 15262 14370 16289 2000 18090
964,463 10293 18378 752 11595 1057 9568 10839 5620 15731
976,16601 7485 14758 14826 20263 8304 12436 12599 20172 5606
981,19339 3698 16673 8437 2980 1947 20461 15775 4954 3477
984,18910 11010 8835 18273 12765 1840 8361 6433 3304 20333
988,5186 8356 4615 15886 8218 8001 3600 2159 17200 2274
994,9175 7539 14774 2638 13384 20262 2658 16351 11088 1329
995,4089 16385 17129 17114 3355 14662 7578 2997 972 6370
1004,18627 12516 7506 2780 8498 14826 16601 16107 20167 19075
1009,6788 3375 16486 9804 394 3938 10691 387 10679 7545
1011,14306 8342 1205 4219 8033 13593 10148 16100 4338 19984
1016,4347 10269 1944 14172 7260 12775 4549 8985 8356 371
1017,4026 19364 9163 14178 394 6826 5152 13498 9246 14597
1018,1290 6823 7085 14662 14360 15775 12715 3471 7989 16433
1021,4443 12804 2915 5700 11231 15392 17383 1246 19135 2863
1027,6509 17744 4718 8413 13711 5965 2693 2339 7427 7344
1031,4949 1189 2997 9490 2617 20172 19252 3778 11943 2497
1034,16645 8796 4814 299 1039 258 16631 15355 19922 7550
1035,6606 18361 4369 14907 16012 9388 9003 4336 13599 12075
1045,16502 18739 3556 17584 17984 5551 15591 2928 6020 15715
1046,4720 3097 1056 10850 19008 10438 5633 10234 13787 3011
1050,7891 14982 16309 16923 14527 14182 13452 11490 8872 2590
1052,6704 8248 9253 12931 7544 1300 16012 2508 4447 18275
1056,8113 3264 18078 20316 13022 4506 6489 11951 17125 1710
1057,7100 2090 9963 9007 12802 11417 19834 19770 17530 653
1065,16502 8145 12499 8048 8426 19376 344 18956 9326 14280
1066,9681 3622 7904 3648 7499 2897 15941 3375 5846 6466
1070,2736 1180 15526 10596 9183 19043 16954 8041 19368 19611
1073,15428 18899 5846 19414 1144 16039 1014 5031 7920 17203
1083,13139 13101 1746 18649 360 14052 541 10264 18389 80
1087,4910 37 1111 9974 16994 10591 2627 13029 6353 4026
1092,19770 9579 14306 2665 19834 14904 9804 2132 7321 18743
1094,16404 15931 18059 16297 17780 13022 2765 17897 913 14903
1098,8172 444 1849 11006 1023 9279 17131 2052 3979 16181
1099,18743 4765 15900 11369 12510 10269 9163 17516 2036 10591
1103,3698 1489 8627 4301 11947 4359 16579 10137 13154 3001
1104,913 12393 11164 14807 17780 2264 9705 7456 13550 3093
1106,4707 3535 4526 1830 15624 20254 18547 5674 5778 19352
1108,15312 9060 3413 10841 4255 17764 9670 12295 12173 3832
1115,3424 817 9984 16579 12715 7989 16756 4301 14360 5968
1120,6113 7133 953 18051 1813 10019 16491 7174 17357 4737
1122,2508 9257 15050 1253 18987 18773 4800 10786 10379 1850
1126,14309 10496 14826 6981 3685 18855 13671 2006 10591 868
1128,8491 411 2221 15196 2312 315 4288 4949 20515 17584
1129,4201 7550 14832 17353 4347 10316 17404 7920 323 8254
1147,13238 6197 8297 2392 14784 10257 11654 15543 7718 10410
1161,12597 12882 14322 17057 3189 6522 3830 1085 9598 16128
1163,7544 6868 8017 12931 18404 20329 11882 15270 277 9257
1164,8138 797 8169 4865 18419 19446 14149 19602 3632 1641
1169,12666 11882 14471 14022 20193 13406 11930 4369 14907 17586
1173,13980 2740 13237 17096 6892 14758 18728 16509 18381 360
1174,9465 15752 12830 17776 11045 11174 9023 10932 6423 13363
1176,1329 10970 10019 12029 1385 2384 10865 10863 1766 9364
1185,9740 10760 752 15168 10966 10560 19816 3754 14730 6153
1210,9834 11688 18856 10584 4802 4339 3752 1010 10834 5651
1223,1605 12557 13066 16798 19602 19244 3830 18836 2048 12987
1224,12220 20417 4857 19349 5893 19173 18426 15989 4948 11599
1226,8953 3644 18875 12639 19699 14770 9710 16314 17926 4809
1233,9007 2085 14604 1232 14659 6498 17947 15585 9530 20461
1237,17311 10742 18667 679 9201 14487 747 5320 10536 12910
1238,19317 8018 3431 1111 5074 7077 2970 10591 8145 4910
1243,19624 6496 5892 797 20169 7889 20268 17281 14709 11817
1244,12142 19446 11074 16113 15414 14248 6695 4947 8717 15613
1246,5749 6672 6624 11510 1513 3961 7416 11688 17241 1772
1254,8018 80 6933 2780 17568 1195 7009 2437 5100 17786
1257,10470 19629 10013 9093 3938 3835 19555 12196 9963 6620
1268,20461 14659 14147 10584 2247 2132 18856 14509 6139 19053
1274,13542 2674 13139 8749 17786 20120 15499 17568 5881 19398
1284,19730 10285 5069 4466 16973 3284 12164 17559 18906 6636
1285,8849 3876 4346 1588 8540 5193 12668 13624 16905 10346
1287,11006 3511 13034 6667 4144 17826 19928 20131 397 3787
1294,16866 18986 7545 13822 5116 4969 16663 1111 4834 6954
1297,1194 17822 10801 4774 4743 507 11178 10825 5125 14504
1300,11286 6137 12472 663 10446 14147 9473 17748 5700 9984
1302,1357 18763 17166 15092 11417 8113 14827 7931 19385 14434
1316,19733 20415 5482 3893 5661 4541 7070 15458 4397 16944
1319,10698 3534 3473 9477 12170 17265 5018 17026 4148 14471
1331,9579 8160 10850 4928 10691 12639 9974 9477 10742 14661
1332,1635 10496 9941 17926 381 15781 13368 20268 18074 16471
1339,3963 2186 3725 9670 4185 15335 6 3919 10973 18289
1341,5890 18446 18575 5911 12822 4052 15558 15438 4826 5665
1343,6892 18855 4259 18058 13671 10496 13237 12999 2888 14395
1346,7516 11251 412 18830 4347 14949 770 8356 20491 19295
1350,3242 1271 12395 11011 13052 20232 12744 3486 13223 8672
1353,573 16612 18389 6556 7092 9309 5903 318 1794 778
1362,17034 15725 5112 19386 2436 1069 14173 10776 13971 6847
1363,14904 1372 10861 15771 15775 4944 11227 10848 20548 4234
1370,14007 11896 16474 19939 20134 5576 1674 968 13139 4523
1371,16673 19339 5925 13803 15511 1944 3537 13271 18668 3477
1374,18904 5925 7157 13940 4085 5443 1551 5098 8347 8500
1379,6569 16128 16477 18352 18316 9083 4281 1933 7469 2085
1383,9051 1056 3700 15664 19773 17699 13787 17909 17657 624
1390,4865 18361 14668 9508 15090 5092 17720 4603 11233 11133
1391,13670 12666 13406 3860 1300 18275 8838 5474 18366 3361
1395,5309 14097 14360 19733 17524 18826 9984 11803 16536 11483
1398,13906 8996 6695 4952 10936 13041 2520 14079 6584 8164
1402,17568 2006 15499 10269 15710 15666 5761 2508 12707 13959
1404,5023 6068 17903 5612 5906 15640 19770 17223 387 3021
1415,12414 16630 16199 1681 2084 13418 104 7065 2811 13561
1417,11227 18244 10446 16864 6313 903 14017 18948 17748 820
1418,12804 17383 1246 5700 11239 10347 16516 11231 131 2849
1433,10591 16494 4839 7463 16905 15410 222 15781 13731 229
1444,6113 7539 1813 16288 16351 11478 13737 19850 18583 1329
1454,16583 3453 12762 10466 20135 2858 20461 10691 10055 15837
1456,4433 13251 19192 2423 12323 16254 28 18358 6444 8021
1463,9060 12226 17764 18057 9670 2186 2869 7526 3982 16861
1473,14453 14233 13188 9739 19640 3418 20571 2418 436 7577
1481,1641 19305 4745 18743 3551 4058 699 1020 5023 4026
1505,13003 15386 17550 20213 11774 13518 16759 7750 16080 4410
1519,1195 17034 17568 5997 482 4113 14665 17786 6015 18493
1524,18231 14659 17947 20461 9007 5279 16873 19368 17068 17247
1526,19590 9749 18804 19364 17226 11326 15923 20075 12943 791
1534,19205 8297 2392 15543 3963 10002 12173 18026 3982 8840
1535,16494 4839 3238 2348 18876 6093 8828 624 6317 17699
1536,10259 6971 16583 20169 19590 362 9007 4695 16866 13216
1537,7436 15624 7000 4526 1041 15864 17818 19091 13155 18285
1542,13908 214 20244 7066 19295 17213 4298 17396 20421 9625
1545,19192 6667 2423 14612 3022 3650 5639 14213 2052 18063
1554,15771 20172 14008 11369 315 9300 10788 14826 17984 4288
1560,352 10973 15312 17764 9670 18289 7323 4255 14679 9961
1570,19385 14395 1066 10496 11407 1730 19662 11896 15578 7809
1573,17154 20321 4359 15170 15740 4422 15770 13706 7457 12708
1579,20458 17732 17138 6113 4475 17357 1329 9175 6614 1813
1580,16432 6760 19385 8048 2216 9731 15105 16158 14364 8055
1582,19640 14453 15558 16820 18033 17568 10339 19555 10013 5611
1583,9940 15988 7961 17635 18556 3961 6257 11510 17663 18758
1588,13129 3685 9388 11715 4774 12046 1192 6098 14443 12666
1590,15328 20197 7053 1547 5171 4811 11765 2700 1328 16454
1601,11943 16502 14732 8145 2919 4401 868 20515 10711 15187
1609,17984 10848 3830 2497 7085 20134 14008 17584 1591 18920
1627,20169 10041 637 723 12718 13895 9778 13452 19602 6036
1629,7544 17820 8709 11074 4743 9003 2508 17200 17586 6776
1631,869 15301 18559 15886 11599 16896 8001 20344 17200 14384
1634,8796 13550 1723 5881 20468 8506 16973 19398 14959 359
1636,13940 1948 4541 3750 18669 15297 10282 277 1569 8169
1637,6704 18599 3337 11047 6733 6868 8045 4199 15446 18773
1639,18987 9093 20351 9231 13886 9602 15386 3410 19028 521
1650,20134 9705 13139 2674 17926 15862 18649 17040 10250 17239
1652,8787 5978 20362 16998 17432 4460 18221 4569 7610 17826
1661,6379 17646 11951 16645 18578 15053 4923 3264 13153 2994
1664,8767 2930 1196 2970 1975 3431 573 14346 648 7734
1673,405 17200 1502 9508 6695 8138 4743 11258 14149 1944
1675,13696 6035 17035 5161 11621 15384 15291 4730 8180 7279
1679,740 12908 4457 4857 15100 14190 7153 20540 19838 226
1680,3611 5666 10289 6692 1092 9735 8220 10903 17798 15248
1682,14360 1290 10957 607 9778 12910 9913 18262 2980 11715
1691,5700 9585 10446 17748 18034 820 18376 18319 9216 19992
1692,579 12507 18262 20372 308 1290 13624 14907 1476 11157
1701,1066 5247 3511 11407 18490 1730 11413 12129 9271 11894
1703,3551 10706 4026 15781 5100 4202 2912 6843 11357 5359
1705,14583 17652 5773 17157 15669 14088 18074 11070 17568 9651
1707,16387 2159 14571 8001 3903 1591 15341 4543 19814 5441
1710,15988 17663 12071 18645 10442 3747 1271 5992 11880 1943
1712,20555 13034 19576 12010 4305 9578 18982 5669 19721 10985
1713,1069 20287 5112 14173 1899 13823 13971 221 9061 6847
1722,7550 4814 20272 8960 18676 16615 13222 13678 1071 7147
1725,8491 411 16852 4514 9598 1149 8599 2151 8345 18848
1729,7989 14662 6823 3001 16673 9778 16536 3698 15750 3424
1730,5149 20005 15099 662 7490 18755 11805 7427 19646 4672
1731,1329 8296 2591 7539 1813 19396 10019 13269 1886 10237
1734,14309 4057 12963 8229 10828 6981 13671 4364 6245 10348
1736,17281 6157 16528 7862 2999 14797 368 2203 7195 17623
1740,18701 15312 3413 16861 2186 1048 3919 19205 6562 20121
1742,14826 17346 2957 11943 17487 15187 5206 10848 17584 4949
1747,6780 18504 17321 8486 3377 10237 836 17102 12053 8296
1755,6892 11233 14668 1724 19844 17865 14309 11196 18617 2891
1766,12499 4401 13866 20263 20295 15715 3976 4350 5572 2332
1770,13452 12963 12599 6189 13139 6687 1018 2367 8506 13865
1777,2677 19704 20386 10567 18728 5890 15740 12563 20154 6971
1806,19243 4052 8749 18332 1740 12393 5100 14453 10300 2765
1807,797 20051 8491 16379 13216 15771 9792 16994 12436 16905
1814,17345 15667 17383 15392 15548 17748 15437 12804 11231 5909
1820,5817 16008 3950 12066 19890 18040 13185 8268 6448 14243
1821,14591 2740 13237 15578 18728 14395 16760 6253 5928 10264
1823,4189 16846 8614 19638 17276 13009 10100 7109 17524 11180
1852,20120 1710 3304 7131 17990 16083 16297 4085 17406 5722
1854,2997 8018 10848 11648 4514 19317 20172 11943 5141 2151
1855,3748 4658 1111 8179 1092 9696 10069 10903 512 6692
1871,19711 10511 17534 18009 17963 13354 13027 17315 10916 16267
1872,13941 15716 14879 11907 1302 9008 7519 173 17009 17868
1876,2674 9705 15771 18649 20386 6103 541 15578 20134 19922
1878,17586 19648 7611 3511 586 8892 12076 7517 18490 18448
1880,9118 125 6799 14007 4376 6602 5487 16800 12718 16436
1881,2581 13402 8540 1588 16433 4346 3876 12668 5193 11648
1883,4998 12622 18110 15410 2518 7463 316 6181 17554 9392
1885,10706 17346 1587 1714 1133 5359 4202 3790 14378 15781
1898,6409 6985 12708 18615 4710 7739 1012 4998 11774 14213
1900,11006 6667 20349 2090 20131 14612 16298 12017 8400 8608
1903,2144 17494 19192 16254 2423 3022 12888 11120 16045 12797
1904,11496 4743 15498 12311 18743 8539 7896 3551 956 12032
1906,1463 2997 9490 17802 12692 5924 6660 20260 1063 577
1907,6253 8956 11206 13980 316 15578 17138 3885 18381 16471
1911,8018 2437 3431 1196 2930 8767 14023 5606 7734 12963
1912,3431 17918 16820 9974 18503 10636 15333 8018 5881 19217
1916,18644 14134 10434 11916 18830 15778 15301 10543 17056 14949
1927,8018 5576 8798 1895 6937 20145 11403 15373 18982 5773
1930,10848 1149 15771 5606 11107 2037 8767 14338 5905 18874
1939,14443 10691 6776 9231 15090 18404 10977 4615 14033 18743
1944,8731 15722 9940 18425 3493 13223 2551 15098 15988 9246
1948,16484 10901 1730 17150 2203 4014 20079 1066 17189 8928
1953,19462 12931 1300 18073 3624 1365 5655 658 1653 11882
1957,12286 3855 12373 14149 4023 16008 17454 559 9229 18040
1958,1322 15050 12931 5746 6408 1383 17166 9257 19540 1828
1959,9231 8356 16457 16205 18830 8169 1476 1194 17820 13599
1963,16760 13980 3885 6253 11206 13139 5881 8956 18637 14219
1967,6092 13370 15949 16583 10148 10990 6054 13735 11530 2608
1969,9163 3565 1641 13622 14134 2627 17066 18920 5429 4765
1978,17764 9670 3413 3919 19205 10694 2186 15312 3444 5415
1979,9202 13154 20532 17535 1951 9592 17896 6433 16144 7195
1986,11157 1290 1489 5722 12952 18262 13119 3304 817 10074
1990,3173 8934 19713 3630 8828 6584 12960 5831 11283 20169
1993,14837 10019 15915 16460 14313 1385 11870 3150 10910 1886
1997,9645 13210 4109 3511 11882 5020 19173 8145 7611 3624
2000,16909 18701 19205 10926 3919 6562 15543 12173 5878 16585
2004,10316 17353 7953 13276 12225 5139 4072 13923 14718 6911
2005,16601 19838 6716 7153 12882 797 10591 12510 19602 14247
2014,723 19699 2984 2317 18627 4807 13452 12718 1482 7394
2015,1951 13622 20461 11282 9508 8539 11029 13879 8112 7000
2022,13593 20444 8342 8618 4704 333 8033 3272 12196 16100
2024,4499 16779 9001 8070 12873 14839 598 8899 10763 7074
2031,11744 1149 18874 15771 5905 8152 20282 16890 1020 12510
2032,7506 20156 20167 5141 648 14732 12510 11648 18428 1719
2036,7961 17635 3961 3242 17663 18852 3885 6624 12766 12071
2037,3304 7224 5099 5722 20163 579 13154 4948 15800 10057
2042,4013 3790 16820 5100 12639 4046 6716 11357 19838 16601
2045,17114 9984 16673 20169 10833 10591 9826 14591 16583 3698
2057,4580 16246 4998 11794 9444 13202 16316 16080 20120 20207
2061,4986 10654 975 8426 5765 3602 18956 16869 12488 4133
2068,11490 17034 9913 6981 3190 1534 15821 16471 20287 18855
2070,8437 5020 16756 6287 11715 9120 15038 15942 16802 9717
2074,18377 14558 9081 11682 395 19119 14832 16336 4072 13276
2077,3278 14597 3606 19479 4013 7925 11357 1026 5030 7153
2079,7163 17598 1299 19584 12557 637 425 20169 8659 4319
2080,2368 6823 2151 3164 9978 15900 18399 8050 19078 19214
2085,15241 11654 15312 3413 5415 15633 12295 3832 909 19292
2086,10910 18489 1329 15783 4926 17138 10019 8283 19955 1385
2096,8018 3813 3463 16820 3431 27 5606 2437 16862 3668
2104,4057 6892 13671 5169 20037 18356 14417 8208 11896 13368
2107,6015 5881 949 10807 15499 5685 13833 13863 19628 8469
2112,1826 15392 18476 17201 15232 10704 11286 19311 2191 3041
2114,6925 20254 5252 18547 7000 3535 11282 19091 11722 13155
2125,5069 2409 18906 4152 19411 17827 8690 4965 4013 10022
2126,8798 15373 14367 1895 80 19317 18649 17997 2970 3431
2134,10496 11896 5765 13368 13452 3403 3811 3347 4267 14885
2137,14309 6981 8956 2888 12999 15088 12990 13671 5169 10496
2142,699 4834 12587 2596 17346 1580 13593 3938 17547 20444
2162,9749 8828 15542 13592 624 13689 3830 7506 13543 3173
2164,10636 8281 16615 10894 7394 10686 15920 5541 2671 1231
