playlist_id,track_ids
315,19487 17056 4029 8526 4084 7701 17249 20447 15778 5261
316,9388 4774 3907 10521 13599 6920 9718 8645 8138 9944
326,17034 20169 9941 18074 10636 2912 16905 3811 12639 8304
332,7312 2088 15558 1357 16998 13149 18661 10013 5881 18385
337,16994 19075 1085 10848 8033 11664 868 963 19254 14826
362,16494 11370 8265 17281 1641 2052 18769 2164 18876 18174
365,8437 14659 20461 13212 13129 16433 7989 12765 12991 6732
368,10629 14395 13563 9705 5576 10264 15578 14591 17034 2674
370,5455 20558 18679 5297 19509 11025 12246 1473 11793 2197
378,11282 5778 16465 20371 1830 9430 6925 4707 19775 11722
392,2272 11070 6933 10496 18440 13452 5997 13959 13139 15710
401,16502 7729 20263 4910 14826 3685 10848 2272 7545 8145
403,5020 20359 16340 6732 3007 14456 5485 2247 10055 20135
407,10659 5818 7550 7133 9528 2920 8900 17276 6172 15485
408,14527 13980 11490 15209 14591 3190 6253 5903 16820 14395
413,37 10691 15090 12739 20135 12909 963 2164 19382 18399
422,3256 8640 4089 4433 1180 9864 2922 13297 2489 16822
432,18763 520 3944 13972 16930 7931 6577 6287 8498 20491
437,20497 682 913 13972 15360 5893 8885 17359 2887 7385
441,4865 405 1502 6695 8498 6466 9508 19733 14256 16338
448,11740 18335 19624 7516 15942 11512 19254 10016 20359 20151
451,1587 12768 15781 5152 4026 14378 18332 20169 7077 5359
452,11107 10250 1746 8383 7404 5606 14052 8491 17239 7009
455,13276 11016 5527 4072 395 2807 14718 10249 7808 8254
460,12425 16236 9537 11107 8956 18381 13980 17239 9082 19422
467,10926 20121 18026 16861 5878 8297 19205 2392 2869 11968
470,5606 648 2997 12510 17652 7506 15204 868 14826 797
492,19662 8749 19783 15360 8169 20242 6294 11373 15578 1063
495,8749 17200 10100 11074 9508 5679 17820 18743 1714 13930
497,13034 14583 15907 20134 19536 2117 13990 20268 12425 5165
500,1641 10013 14453 1020 10742 2665 12721 5359 699 15558
504,3195 11315 18963 1850 5264 7717 13113 8113 5296 3124
505,9229 1898 3855 14790 3950 14149 18040 6448 13730 4261
509,5606 16820 2437 8767 9941 7506 4910 9291 8953 14023
514,17972 15670 2740 16509 17096 9061 8481 1494 1260 17881
515,16686 7751 14434 17382 20483 108 1066 17281 16731 2085
527,20022 19162 952 2561 5840 3937 9758 16348 20043 16282
528,15558 5881 7400 9034 16024 16587 5699 10339 16249 2088
529,1111 13785 7506 16494 20172 8491 20169 15204 17584 10591
532,6489 8796 797 12490 6062 4710 2417 3471 1723 19858
537,20145 18986 17907 12908 1730 20373 2672 11407 5658 17826
545,16465 18285 6367 6925 1830 20371 4087 18479 5252 19775
552,8600 18404 1300 19462 18990 17586 8167 5400 17026 14907
554,8018 13368 2674 80 16973 13101 15578 11107 4965 10679
558,4052 11257 3648 5042 1373 12775 4189 18418 10419 15650
559,4672 6821 3242 6672 2058 10442 5965 9940 17324 8047
564,11882 15722 13876 13310 2359 10511 15432 7624 11930 12381
567,10316 12225 2631 4072 10561 7844 8333 4201 7808 18751
574,11006 660 3606 2052 8045 4369 5612 2730 18404 3337
580,20172 648 4949 10848 10251 1149 10910 411 4401 5606
581,16392 17154 12311 10100 8727 10419 15167 11496 9477 4603
582,17634 358 15498 394 5679 8358 14597 4998 7460 20150
592,8709 18669 17586 16708 12404 9173 9257 5631 14430 19340
595,17281 13980 14395 8956 8229 15570 3729 13237 16760 18728
601,7323 3413 17764 11063 15335 10694 16861 16585 2026 12226
603,15633 865 6 17764 8823 9961 6066 10657 1444 14142
604,8129 12804 1777 17383 10704 15392 1826 10537 17345 14746
611,19991 2980 17524 4417 12426 9913 11180 1290 15542 15750
615,10081 913 16336 14903 10870 11016 1039 9242 19200 1014
619,18303 6577 3565 10201 11715 13129 11740 9784 2166 3685
622,6093 11414 8300 9307 9982 3700 16311 9400 4102 12085
625,7157 19858 5971 1012 16311 14213 2253 12929 13043 1374
628,12623 5665 14430 8573 14295 7517 11916 4743 8456 12559
631,11938 16274 5987 19494 17980 17301 5228 6530 8595 3990
633,6892 14758 13980 3245 5089 3190 14591 14395 18728 1039
636,12173 6 9670 17764 16861 845 15633 3832 9678 2212
642,1534 9710 12438 17918 9291 11474 3073 6829 3245 13237
643,14375 1473 1012 1374 6409 4710 11400 9441 11025 5314
646,396 1149 1144 5846 11070 18899 15495 14994 3403 15474
665,1201 17972 18601 17096 4946 15417 20572 2740 1260 5513
667,2272 14571 5722 3304 6433 3698 19991 11947 12765 579
676,573 5576 18649 3885 778 10250 9712 11896 9624 20134
680,1082 6821 663 11425 6577 6272 17869 14815 18953 14081
683,4720 699 7153 16486 1020 3491 14178 5524 12516 8033
686,18289 11654 19399 10203 2212 3212 15327 9168 9961 4473
691,17154 19243 15650 10618 4189 17390 1063 10880 20443 7109
696,11151 5708 20054 12576 755 16166 12744 3798 12536 7427
703,15471 8828 3173 18266 9963 12526 624 16451 4910 13216
704,3830 2497 411 2579 14008 16502 2048 11647 8145 14826
707,19781 13706 5591 20134 17597 18074 3774 7456 3510 3938
708,9205 10019 19396 7052 1329 15593 11870 553 11494 15783
709,17663 10834 1992 9246 3471 9834 12897 6062 19154 9473
714,11756 5099 15347 3304 15942 11271 19929 20532 5542 14358
715,387 1020 16583 12196 12721 5786 14306 8033 1656 19008
717,12963 10496 14309 6189 32 15017 2232 381 10744 15578
719,10222 5054 4926 12919 19529 2680 19060 2676 16975 10910
721,2037 573 7619 9624 11032 11119 11914 19023 3637 360
722,10930 18059 11425 3685 3001 13129 1710 19173 10304 1192
724,3410 17550 16080 19486 13003 20213 9093 10992 13043 15386
731,20169 4013 12721 4848 5192 1020 797 7153 19838 11357
735,10496 6253 4364 18728 11896 11366 17096 7059 18381 18266
737,4089 2989 508 15038 519 10481 7081 12765 5020 3256
740,2508 17200 8138 4148 9003 20157 4800 5750 15471 1253
744,15090 11636 3001 19991 4998 5463 15775 1953 16303 20120
746,9253 658 1322 2236 3860 5474 5655 8017 17555 8466
757,15781 6220 4058 396 13891 16379 12721 8659 5534 1085
759,16338 14832 6915 7550 5527 13573 4201 4072 17404 17747
770,13706 14826 19628 4839 4202 14453 16494 15558 15542 11943
773,6496 7889 11157 5892 18726 6971 9208 12043 14561 9919
774,8160 12633 8377 1724 13535 16817 8360 19367 11661 12461
788,15474 20197 6103 11226 6214 15259 4060 411 4350 4600
791,17826 13034 1719 11943 10848 14453 16601 5606 1714 2780
804,6565 8464 15680 18875 18503 4266 5606 7728 8767 3644
807,10269 9500 3788 16994 12639 20605 7475 10706 19688 2018
818,519 6823 6433 8640 8437 7224 9120 13154 9491 20163
837,13542 14524 1063 12526 1461 16451 4909 956 4603 10419
848,8047 15185 17635 14631 4370 7416 12071 14370 19969 19219
854,5675 7183 19060 1282 9233 2029 15427 17825 13554 149
856,17709 14309 6892 11400 308 3776 16433 7989 894 16905
859,6776 4800 1253 10930 1850 1322 8045 10786 14443 18995
882,8822 573 9826 16249 3090 18142 12693 5453 1398 19734
914,19254 8362 18729 4058 1085 16451 394 5463 13891 10346
916,15624 4707 5252 18479 6925 1830 3535 16697 19775 11722
924,11196 10567 5089 4106 18096 2891 17556 2919 8118 10684
925,2551 12712 663 20232 13875 17663 6672 12395 14820 13223
926,18168 19431 7163 3189 425 14008 18878 1443 11664 15771
927,7363 6577 1473 1979 11729 20007 6492 16930 5443 9314
928,15781 797 5100 9291 10591 5606 4910 11357 19602 4058
938,2980 19929 13997 3156 972 368 15431 19413 1447 12307
949,2873 18096 12436 15578 9205 13216 11896 12990 19605 4460
951,8466 9257 15050 14453 5750 6408 13129 7645 4800 4743
953,2980 9804 10977 6433 3817 10691 830 19055 15775 5859
957,4079 2783 17052 4268 7914 5184 19464 17971 15288 18715
961,3961 8047 17241 9504 19969 11510 10206 15185 3163 17663
962,438 14509 5474 11173 13531 8890 17563 13022 8838 2236
963,17241 7416 18755 6672 9949 15262 14370 16289 20247 18090
964,463 10293 18378 752 5620 11595 9568 18991 1726 1057
976,16601 7485 14758 14826 20263 4106 12436 5606 8304 20172
981,16673 19339 3698 2980 15775 8437 10833 20461 4954 1947
984,18910 11010 8835 18273 8361 9491 1840 12765 6433 20333
988,5186 4615 8356 15886 8218 3600 17200 8001 2159 15341
994,9175 7539 14774 2638 13384 20262 2658 1329 17138 16351
995,4089 16385 17129 7578 14662 16673 15077 6370 456 17114
1004,18627 12516 7506 2780 8498 16601 14826 11740 4845 20167
1009,16486 6788 9804 394 3375 3938 10691 387 7545 1656
1011,14306 1205 4219 8342 8033 13593 16100 5023 4338 10148
1016,4347 1944 10269 7260 14172 12775 4549 371 8985 3445
1017,4026 19364 14178 394 9163 14597 6826 13498 5152 16100
1018,1290 14360 14662 6823 7085 15775 12715 7989 3471 20372
1021,4443 12804 2915 5700 11231 15392 17383 1246 19135 15548
1027,6509 4718 17744 8413 13711 5965 2339 2693 7427 1348
1031,4949 2997 9490 1189 3778 11943 10848 2497 19252 868
1034,16645 8796 258 299 1039 4814 16631 19922 11881 15355
1035,6606 18361 4369 14907 9388 12075 10930 4336 9003 16012
1045,16502 18739 17584 3556 17984 20515 5551 15591 6020 5768
1046,4720 3097 10850 3011 1056 19008 5633 5739 13787 10438
1050,7891 14982 16309 16923 14527 14182 8872 11490 13452 18649
1052,8248 6704 9253 7544 12931 1300 2508 18275 16012 4447
1056,8113 3264 18078 20316 13022 6489 1710 4506 11951 17125
1057,7100 2090 9963 12802 19834 11417 9007 19770 17530 14012
1065,16502 8145 12499 8426 8048 344 9326 18956 463 11943
1066,9681 3622 7904 3375 15941 15910 3648 2897 6466 3977
1070,2736 1180 10596 15526 19043 16954 1111 4026 19368 3544
1073,15428 18899 5846 1144 1014 19414 16039 7920 5031 17203
1083,13139 13101 1746 18649 360 14052 10264 541 9712 18389
1087,37 9974 10591 4910 16994 13029 1111 2627 4026 10706
1092,19770 9579 14306 19834 9804 14904 2665 2132 7321 1641
1094,16404 15931 17780 18059 16297 9412 13022 14903 17897 913
1098,8172 11006 1849 444 1023 16181 2052 9279 3979 15868
1099,15900 18743 12510 4765 10591 10269 11369 2151 14322 9163
1103,3698 8627 4301 1489 13154 10137 11947 16579 4359 14360
1104,913 14807 11164 2264 17780 12393 9705 7456 5881 19243
1106,4707 3535 4526 1830 15624 20254 5674 18547 19352 15864
1108,15312 9060 3413 10841 4255 17764 12295 9670 9678 3832
1115,3424 817 9984 16579 7989 4301 12715 16756 14360 19339
1120,6113 7133 953 18051 10019 16491 1813 7174 17357 4737
1122,2508 9257 15050 1253 18987 18773 4800 10786 6408 10379
1126,10496 14826 14309 6981 3685 868 18855 3431 11369 1192
1128,8491 411 15196 2221 4288 16502 2312 4949 315 5279
1129,4201 17404 4347 14832 17353 7550 11253 7920 10316 11682
1147,13238 6197 8297 2392 14784 10257 11654 7718 15312 10410
1161,12597 17057 12882 14322 3189 6569 3830 16128 9598 6522
1163,7544 8017 12931 6868 18404 20329 11882 7517 15270 628
1164,8138 797 8169 18419 19446 4865 14149 3632 19602 405
1169,12666 11882 14022 14471 13406 20193 4369 1905 14907 56
1173,13980 2740 13237 14758 6892 17096 18728 16509 18381 360
1174,9465 15752 11174 12830 17776 11045 9023 6423 10932 1428
1176,1329 10019 10970 12029 2384 9205 1385 10865 10863 9364
1185,9740 10760 752 15168 10966 3754 1713 14730 19816 10560
1210,9834 11688 4802 18856 4339 10584 3752 10834 5651 1010
1223,1605 13066 16798 12557 19602 19244 3830 18836 2048 11196
1224,12220 20417 4857 4948 19349 5893 15989 3944 18426 520
1226,8953 3644 18875 12639 19699 14770 9710 16314 4809 17926
1233,9007 2085 14604 1232 14659 15585 17947 6498 3021 8692
1237,17311 10742 9201 18667 747 679 14487 10536 5320 12910
1238,19317 1111 8018 5074 3431 7077 4910 10591 2970 8145
1243,19624 5892 6496 7889 797 17281 20169 14709 11817 20268
1244,12142 19446 16113 15414 11074 14248 6695 4947 8717 15613
1246,5749 6672 6624 11510 1513 7416 3961 11688 9580 17241
1254,8018 80 6933 2780 17568 1195 7009 5100 20216 2437
1257,10470 9093 19629 3938 3835 12196 10013 3368 6620 19555
1268,20461 14659 10584 14147 2247 13435 2132 14509 18856 6139
1274,13542 13139 2674 8749 20120 17786 17568 5881 15499 15413
1284,19730 10285 4466 5069 16973 12164 3192 17559 3284 18906
1285,8849 3876 4346 8540 1588 5193 13624 12668 16905 10346
1287,11006 3511 13034 6667 17826 4144 20131 19928 216 397
1294,16866 18986 7545 13822 5116 4969 16663 1111 4242 20169
1297,17822 1194 4743 4774 10801 507 10825 11178 5125 14504
1300,11286 6137 12472 663 10446 14147 9473 17748 5700 4119
1302,1357 18763 15092 17166 11417 8113 7931 14434 14827 19385
1316,19733 20415 5482 5661 4541 3893 15458 4397 7070 16944
1319,10698 3473 3534 17026 12170 17265 5018 4148 9477 8600
1331,9579 4928 9477 6620 9974 868 8160 14661 10850 2132
1332,1635 10496 9941 15781 17926 381 18074 5576 15578 19628
1339,3963 9670 2186 3725 4185 6 15335 10973 3919 11654
1341,5890 18446 15558 12822 18575 13865 4052 5911 5633 19398
1343,6892 18855 4259 13237 18058 13671 10496 12999 2888 14395
1346,7516 11251 412 18830 4347 14949 20491 8356 770 19295
1350,3242 1271 12395 20232 11011 13052 12744 3486 13223 6282
1353,573 16612 6556 18389 7092 9309 5903 13980 778 318
1362,17034 15725 5112 19386 2436 14173 1069 10776 15249 7926
1363,14904 10861 15771 1372 4944 15775 11227 5008 3996 20548
1370,14007 11896 19939 16474 20134 5576 1674 968 4523 11107
1371,16673 5925 15511 13803 19339 3537 13271 1944 12075 3698
1374,18904 5925 7157 13940 4085 5443 1551 8347 10618 8500
1379,6569 16128 18352 16477 18316 9083 4281 2085 7469 1933
1383,9051 1056 3700 15664 19773 17699 13787 17909 17657 7498
1390,4865 18361 14668 9508 17200 4743 17720 4603 5092 15090
1391,13670 3860 12666 1300 13406 3361 14022 18366 15537 5474
1395,19733 11483 14360 9984 14097 5309 18826 17524 11803 17651
1398,13906 8996 6695 4952 10936 13041 6584 14079 2520 8164
1402,2006 17568 15499 10269 15710 15666 5761 2508 12707 482
1404,5023 6068 5612 17903 5906 15640 17223 387 3021 19770
1415,12414 16630 16199 1681 2084 13418 104 7065 2811 6712
1417,11227 18244 10446 16864 18948 820 6313 14017 903 17748
1418,12804 17383 1246 5700 11239 10347 16516 131 11231 2849
1433,4839 16494 10591 7463 15410 16905 15781 13731 222 229
1444,7539 6113 1813 16288 16351 13737 11478 14178 18583 1329
1454,16583 3453 12762 20135 20461 10691 10466 2858 10055 8112
1456,4433 28 19192 13251 12323 2423 18358 16254 8021 765
1463,9060 12226 17764 9670 18057 7526 2869 2186 3982 16861
1473,14453 14233 13188 19640 9739 3418 7577 20571 2418 436
1481,1641 19305 4745 3551 4058 18743 1020 4026 699 411
1505,13003 15386 17550 13518 11774 16759 20213 7750 8456 4410
1519,1195 17034 17568 4113 482 5997 14665 15713 13548 17786
1524,18231 14659 17947 20461 9007 17068 5279 16873 15868 19368
1526,19590 9749 18804 19364 11326 17226 15923 20075 12943 15498
1534,19205 8297 2392 15543 10002 3963 12173 18026 3982 8840
1535,16494 4839 3238 2348 18876 624 6093 17699 6317 8828
1536,10259 6971 16583 20169 19590 362 9007 13216 4695 16866
1537,7436 15624 4526 7000 15864 1041 17818 19091 13155 5778
1542,13908 214 20244 7066 19295 17213 17396 20421 4298 12592
1545,19192 6667 2423 14612 3022 3650 18063 14213 5639 2052
1554,15771 20172 8491 14008 4288 9300 315 11369 10965 19033
1560,352 10973 15312 17764 9670 7323 18289 4255 14679 16585
1570,19385 11896 7809 11407 10496 14395 1066 19662 1730 9675
1573,17154 20321 13706 15740 4359 15170 12708 7457 15770 12311
1579,20458 17138 17732 6113 4475 1329 6614 9175 17357 16288
1580,16432 19385 6760 2216 15105 8048 9731 8091 11896 7506
1582,19640 14453 15558 16820 17568 18033 10339 16626 5611 15413
1583,9940 15988 7961 17635 18556 3961 11510 17663 6257 12071
1588,4774 13129 3685 9388 11715 12046 1192 12666 14443 6098
1590,15328 1547 20197 7053 5171 14345 4811 9365 1328 2700
1601,16502 11943 14732 8145 2919 4401 20172 868 20515 10711
1609,10848 17984 3830 2497 7085 20134 14008 1591 4482 18920
1627,20169 13895 637 10041 13452 9778 19602 723 6036 17923
1629,7544 17820 8709 4743 11074 9003 17200 2508 14430 17586
1631,869 15301 17200 18559 8001 15886 11599 14463 20344 14384
1634,8796 13550 5881 1723 20468 8506 16973 359 12393 19398
1636,13940 3750 1948 4541 10282 277 18669 15297 8169 1569
1637,6704 18599 11047 6733 3337 8045 6868 4199 18773 15446
1639,18987 20351 9093 9231 3410 15386 13886 9602 19028 10794
1650,13139 20134 2674 9705 17926 18649 15862 17239 17040 11373
1652,8787 20362 5978 16998 18221 17432 4569 4460 7610 4941
1661,6379 16645 11951 13153 17646 344 15053 4923 18578 3264
1664,8767 2930 1196 573 2970 3431 1975 14346 648 541
1673,405 17200 1502 6695 9508 8138 4743 10491 14149 11133
1675,13696 6035 17035 5161 15384 15291 4730 6485 11621 7279
1679,740 12908 4457 4857 14190 15100 20540 7153 226 18937
1680,3611 5666 10289 6692 1092 8220 9735 10903 17798 7702
1682,14360 1290 10957 9913 607 7989 12910 2980 9778 14662
1691,5700 9585 10446 17748 820 18034 9216 18376 18319 19992
1692,579 12507 20372 18262 1290 1476 13624 308 17747 11157
1701,1066 5247 3511 11407 18490 1730 11413 6139 9271 5510
1703,3551 10706 4026 5100 15781 4202 2912 6843 5359 11357
1705,17652 14583 5773 15669 11070 17157 18074 14088 9651 9826
1707,16387 2159 14571 8001 3903 19814 4543 15341 1591 8356
1710,15988 17663 12071 18645 10442 3747 1271 5992 1943 8047
1712,13034 20555 19576 4305 12010 9578 5669 10985 19721 18982
1713,1069 20287 5112 14173 13823 1899 221 19813 9061 13971
1722,7550 4814 20272 8960 16615 13123 18676 1071 7147 13222
1725,8491 411 16852 1149 4514 2151 9598 8599 2579 8345
1729,7989 14662 6823 3001 16673 15750 3698 9778 3424 16536
1730,5149 15099 662 20005 7490 18755 11805 7427 19646 4672
1731,1329 8296 2591 7539 1813 19396 1886 10019 553 13269
1734,14309 4057 12963 8229 6245 10828 4364 10348 13671 6981
1736,17281 6157 16528 7862 2999 14797 13524 2203 368 13154
1740,15312 18701 3413 16861 2186 3919 1048 19205 6562 18289
1742,14826 11943 2957 17487 17346 15187 10848 5206 17584 3238
1747,6780 18504 17321 8486 3377 10237 836 17102 12053 8296
1755,6892 11233 1724 14668 11196 18617 14309 17865 2891 19844
1766,4401 12499 20295 15715 20263 13866 3976 2919 4350 16502
1770,12963 13452 12599 6189 13139 6687 2367 1018 13865 8506
1777,2677 20386 19704 10567 6971 20154 15740 18783 5890 14077
1806,19243 8749 4052 18332 12393 1740 2765 14453 5100 10300
1807,797 20051 16379 8491 13216 15771 12436 9792 16905 16994
1814,17345 15667 17383 15392 15548 17748 15437 12804 11231 5909
1820,5817 3950 16008 18040 12066 19890 13862 8268 13185 14243
1821,14591 13237 15578 18728 2740 14395 1494 6253 16760 5928
1823,16846 4189 8614 19638 17524 17276 13009 6557 10100 19243
1852,1710 20120 7131 17990 3304 6823 16297 17406 4085 16083
1854,2997 8018 10848 20172 4514 11648 2151 19317 16494 15900
1855,3748 1111 4658 8179 1092 9696 16361 10069 1951 11261
1871,19711 10511 18009 17534 17963 13354 17315 16267 13027 10916
1872,13941 15716 14879 11907 1302 9008 7519 173 17009 17344
1876,2674 9705 15578 12436 20386 10250 18649 15771 2412 541
1878,17586 19648 7611 3511 12076 586 8951 8892 12818 7517
1880,9118 125 6799 14007 4376 6602 5487 16436 12718 7527
1881,2581 8540 13402 1588 4346 16433 3876 12668 11648 5193
1883,4998 12622 15410 18110 2518 6181 7463 17554 9392 316
1885,10706 1587 1714 17346 1133 5359 3790 15781 4202 14378
1898,6985 6409 12708 18615 4710 7739 1012 4998 11774 14213
1900,11006 6667 20349 20131 2090 8400 14612 12017 16298 1935
1903,2144 17494 16254 19192 2423 3022 12888 12797 11120 5454
1904,11496 4743 12311 18743 8539 15498 8169 7896 3551 3375
1906,1463 2997 9490 17802 1063 14581 5924 12692 577 6660
1907,6253 11206 15578 8956 13980 17138 3885 18728 316 18381
1911,8018 2437 3431 1196 2930 8767 14023 5606 2780 12963
1912,3431 17918 10636 16820 9974 18503 8018 5881 15333 12639
1916,18644 14134 11916 10434 15778 18830 19155 17056 14949 12550
1927,8018 5576 8798 20145 6937 1895 11403 5773 15373 18982
1930,10848 1149 15771 5606 2037 11107 8767 14338 5905 18874
1939,14443 10691 6776 9231 15090 18404 10977 14033 3009 4615
1944,8731 15722 9940 3493 18425 13223 2551 15098 15988 11237
1948,16484 10901 17150 1730 2203 17189 1066 20373 4014 20079
1953,19462 12931 1300 18073 1365 5655 3624 658 1653 1060
1957,14149 12286 3855 12373 16008 9229 4023 17454 559 14790
1958,1322 12931 15050 6408 5746 1383 17166 9257 19540 3410
1959,9231 8356 16457 8169 18404 18830 1476 1194 8045 16205
1963,13980 3885 16760 6253 13139 11206 5881 8956 18637 14219
1967,6092 13370 15949 16583 10148 10990 6054 13735 11530 9737
1969,9163 3565 13622 1641 14134 17066 5429 18920 19305 4765
1978,17764 3413 9670 19205 3919 10694 2186 1484 15312 3444
1979,9202 13154 20532 17535 9592 1951 17896 6433 20461 16144
1986,11157 1290 1489 18262 5722 12952 3304 13119 817 16832
1990,8934 3173 19713 5831 797 3630 6584 8828 11283 12960
1993,14837 10019 15915 16460 14313 1385 11870 3150 10910 1886
1997,19173 13210 10567 3624 9645 8145 4109 18266 11882 405
2000,16909 18701 19205 10926 3919 6562 15543 12173 5878 16585
2004,10316 17353 7953 13276 5139 12225 13923 4072 6911 10368
2005,16601 6716 10591 19838 7153 12882 797 8767 12510 19602
2014,723 2984 19699 18627 2317 12718 13452 4807 1482 10041
2015,1951 13622 11282 8539 20461 8112 11029 13879 9508 14904
2022,13593 8342 8618 20444 4704 333 8033 16100 3272 12196
2024,4499 16779 9001 8070 12873 598 14839 8899 10763 686
2031,11744 1149 18874 15771 5905 8152 16890 20282 12510 1020
2032,7506 648 20167 20156 5141 14732 12510 16494 11648 14826
2036,7961 17635 3961 3242 17663 18852 12071 14591 6624 12766
2037,3304 5099 5722 7224 20163 13154 579 14358 15800 10057
2042,4013 3790 16820 5100 11357 12639 5924 6716 4046 19838
2045,17114 20169 16673 9826 9984 10833 14591 10591 3698 16583
2057,4580 16246 4998 11794 9444 13202 16080 16316 20207 20120
2061,4986 10654 975 8426 3602 5765 16869 18956 7578 4133
2068,11490 17034 1534 3190 9913 6981 15821 9984 4057 1018
2070,5020 8437 6287 16756 11715 15038 9120 16802 11157 12507
2074,18377 14558 11682 9081 395 19119 14832 10081 16336 13954
2077,3278 14597 3606 19479 4013 11357 7153 7925 1026 14247
2079,7163 17598 637 1299 12557 19584 425 20169 18399 3830
2080,2368 6823 8050 3164 9978 15542 15900 2151 18399 7085
2085,15241 11654 15312 3413 5415 12295 15633 3832 909 3212
2086,10910 1329 18489 15783 10019 8283 4926 17138 19955 1385
2096,8018 3813 3463 16820 27 5606 3431 2437 3668 16862
2104,4057 6892 13671 5169 20037 18356 11896 14417 13368 8208
2107,6015 5881 949 10807 5685 8469 15499 13833 19628 13863
2112,1826 15392 18476 17201 11286 15232 10704 19311 2191 15503
2114,6925 20254 5252 18547 7000 3535 11282 19091 11722 13155
2125,5069 2409 18906 4965 4152 19411 8690 17827 19398 4013
2126,8798 15373 14367 1895 18649 17997 80 1036 19317 2970
2134,10496 11896 5765 13452 3403 13368 12718 6981 19662 3811
2137,14309 8956 12999 15088 6981 2888 12990 13671 5169 10496
2142,699 4834 12587 17346 2596 13593 1580 17547 10706 20444
2162,9749 15542 8828 13592 13689 624 14322 13543 3830 3173
2164,10636 8281 16615 10894 7394 15920 10686 5541 2671 1231
2168,13202 5220 3360 16080 19363 11774 8493 5013 20027 16277
