playlist_id,track_ids
643,14375 1473 1012 1374 6409 4710 11400 9441 11025 5314
646,1144 396 1149 5846 18899 11070 1085 15495 3403 14994
665,1201 17096 15417 18601 4946 17972 2740 20572 1260 5513
667,14571 6433 5722 2272 3304 12765 19991 11947 3698 15893
676,573 5576 3885 18649 778 9712 10250 9624 541 11739
680,6821 1082 663 11425 17869 6272 6577 14815 117 14556
683,4720 699 7153 16486 3491 14178 1020 5524 12516 5534
686,18289 11654 19399 2212 3212 10203 15327 9961 9168 14679
691,17154 19243 15650 1063 4189 20443 17390 10618 10880 7109
696,11151 5708 755 12576 20054 16166 12536 5547 3798 100
703,15471 8828 9963 3173 12526 18266 624 12393 16451 13216
704,3830 2497 411 2579 14008 16502 11647 8145 5141 2048
707,19781 13706 20134 17597 18074 5591 3510 3774 7456 550
708,10019 9205 19396 1329 7052 15593 11870 553 15783 4926
709,17663 10834 1992 9834 9246 3471 12897 19154 6062 14147
714,11756 5099 15347 19929 15942 3304 11271 14358 2274 368
715,387 12196 1020 16583 5786 12721 8033 1779 5751 14306
717,12963 10496 14309 6189 32 15017 381 2232 2740 4057
719,10222 12919 5054 4926 2680 19529 19060 2676 16975 7435
721,7619 2037 573 11032 9624 12880 11119 3637 9712 11914
722,10930 18059 3685 11425 3001 13129 10304 1710 18763 19173
724,3410 17550 16080 19486 20213 13003 10992 9093 15386 10367
731,20169 4013 12721 1020 7153 19838 4848 5192 19589 11357
735,10496 6253 4364 18728 11896 11366 17096 7059 18381 360
737,4089 508 2989 10481 519 15038 12765 7081 3256 368
740,2508 17200 4148 8138 7544 4800 20157 9003 5750 56
744,11636 3001 15090 15775 4998 16303 19991 5463 20120 1953
746,9253 658 1322 2236 3860 5474 8017 5655 17555 17563
757,15781 6220 4058 396 16379 13891 12721 1085 2164 8659
759,14832 16338 6915 7550 5527 4072 13573 4201 11180 11682
770,13706 19628 14826 14453 4839 4202 15558 16494 15542 10013
773,6496 7889 11157 6823 5892 9208 12043 18726 14561 9919
774,8160 12633 8377 1724 13535 16817 10684 11661 8360 18617
788,15474 6103 20197 11226 6214 15259 4060 4600 4350 411
791,17826 14453 11943 10848 1719 16601 13034 2780 5606 20555
804,6565 8464 15680 18875 18503 4266 5606 3644 7728 8767
807,10269 3788 9500 12639 16994 7475 19688 10706 4026 20605
818,6823 519 6433 8640 8437 9120 7224 13154 20163 9491
837,13542 14524 1063 12526 1461 16451 10419 4603 4909 20443
848,8047 15185 17635 4370 14631 7416 12071 19219 14370 17241
854,5675 7183 19060 2029 9233 1282 17825 15427 13554 7417
856,14309 17709 6892 11400 3776 308 894 16433 7989 10957
859,6776 1253 4800 10930 8045 1322 10786 6408 7544 1850
882,573 8822 9826 16249 3090 12693 1398 18142 2780 15558
914,8362 18729 19254 4058 1085 5463 1953 13891 16451 16994
916,15624 4707 5252 6925 1830 18479 3535 16697 19775 11722
924,11196 10567 4106 5089 18096 2919 17556 2891 8118 18266
925,2551 12712 20232 663 13875 17663 12395 6672 13223 14820
926,19431 18168 3189 7163 4514 1085 425 14008 1443 18878
927,7363 1979 6577 1473 11729 20007 16930 6492 9314 5443
928,15781 797 5100 5606 9291 4910 10591 19602 13930 16820
938,2980 13997 19929 972 3156 368 12129 19413 13506 3526
949,2873 18096 12436 9205 13250 12990 13216 15187 19605 15578
951,8466 15050 9257 14453 6408 5750 7645 4800 13129 4743
953,2980 6433 9804 10691 3817 10977 1947 16303 830 15090
957,4079 2783 4268 17052 7914 17971 5184 19464 6084 18715
961,3961 8047 9504 17241 11510 19969 14961 10206 17663 15185
962,438 14509 5474 13531 14547 11173 8890 18361 13022 2236
963,17241 18755 7416 6672 9949 14370 2000 16289 18090 15262
964,463 10293 18378 752 11595 5620 18991 9568 1726 1057
976,16601 7485 14758 14826 20263 20172 5606 1714 12436 8304
981,16673 19339 3698 15775 2980 8437 4954 1947 20461 10833
984,18910 11010 8835 12765 18273 8361 6433 1840 15347 20333
988,5186 4615 8356 15886 8218 8001 3600 2159 18490 17200
994,7539 9175 14774 2638 20262 13384 2658 16351 11088 1329
995,4089 17129 16385 17114 6370 15077 7578 2997 16673 8154
1004,18627 7506 12516 2780 11740 20167 8498 16601 19075 16107
1009,6788 16486 3375 394 9804 3938 387 7545 10691 699
1011,14306 4219 1205 8342 8033 13593 16100 10148 4338 19984
1016,1944 4347 7260 10269 14172 4549 371 12775 8985 3445
1017,4026 9163 14178 19364 6826 16100 14597 394 8358 13498
1018,1290 14662 7085 6823 14360 12715 15775 7989 16433 11157
1021,12804 4443 2915 5700 17383 11231 15392 1246 19135 15548
1027,6509 17744 4718 5965 8413 13711 7344 2693 7427 11368
1031,4949 1189 19252 2997 9490 20172 11943 868 4910 2617
1034,16645 8796 1039 4814 299 258 16631 15355 7550 19922
1035,6606 18361 4369 14907 9388 9003 16012 12075 13599 10930
1045,16502 18739 17584 3556 3976 15591 5768 15715 20515 17984
1046,4720 3097 1056 11320 19008 10850 5739 3011 5633 1144
1050,7891 14982 16309 16923 14527 14182 11490 13452 8872 5928
1052,6704 8248 9253 12931 1300 2508 7544 16012 17563 4447
1056,8113 3264 18078 20316 13022 4506 6489 11951 1710 17125
1057,7100 2090 9963 12802 9007 11417 17530 19834 19770 653
1065,8145 16502 12499 8426 8048 344 6844 18956 1111 10838
1066,9681 3622 7904 2897 3375 15941 15910 5846 7499 2853
1070,1180 2736 10596 15526 19043 16954 9183 8041 19368 15653
1073,15428 18899 5846 19414 16039 1014 1144 7920 17203 5031
1083,13139 13101 18649 1746 360 14052 541 6253 10264 18389
1087,37 9974 13029 10591 1111 16994 2627 4910 10706 4026
1092,19770 9579 19834 9804 14306 2665 14904 2132 7321 1641
1094,16404 15931 16297 17780 18059 12906 17897 14903 13022 3260
1098,8172 11006 444 1849 17131 1023 15868 17947 9279 16181
1099,15900 18743 4765 10269 10591 12510 9163 2151 648 17516
1103,3698 1489 4359 8627 4301 11947 13154 16579 3001 1698
1104,913 17780 2264 11164 5881 14807 8498 10081 12393 7456
1106,4707 3535 4526 1830 20254 15624 18547 5674 19352 5778
1108,15312 9060 3413 17764 10841 4255 9670 12295 12173 3832
1115,3424 817 9984 7989 16579 16756 4301 12715 14360 5968
1120,6113 7133 953 18051 1813 10019 16491 7174 17357 4881
1122,2508 9257 15050 1253 18773 4800 18987 10786 10379 18599
1126,14309 10496 14826 6981 3685 18855 1192 11369 10591 4401
1128,8491 411 15196 2221 20515 16502 14277 17584 5141 2312
1129,4201 14832 17353 4347 17404 7550 7920 10316 323 8254
1147,13238 6197 8297 2392 14784 10257 11654 15543 7718 15312
1161,12597 17057 12882 3189 3830 6569 14322 1085 6522 16128
1163,7544 6868 8017 12931 18404 20329 11882 7517 9257 16845
1164,8138 797 8169 18419 4865 19446 14149 19602 3632 405
1169,11882 12666 14471 20193 13406 14022 11930 14907 4369 1905
1173,13980 2740 13237 14758 6892 17096 18728 18381 16509 360
1174,15752 9465 11174 12830 17776 11045 6423 9023 10932 12360
1176,1329 10019 10970 12029 1385 9205 2384 10865 10863 9364
1185,9740 10760 752 15168 3754 10966 19816 10560 14730 2147
1210,9834 11688 18856 10584 4339 10834 4802 5651 1010 3752
1223,1605 13066 12557 16798 19244 19602 18836 3830 2048 8160
1224,12220 20417 4857 15989 5893 4948 19349 3944 19173 18426
1226,8953 3644 18875 12639 19699 14770 9710 16314 17926 4809
1233,9007 2085 14604 1232 14659 17947 6498 20461 15585 4467
1237,17311 10742 18667 9201 14487 679 747 10536 5320 7347
1238,19317 8018 1111 3431 5074 7077 8145 4910 2970 13682
1243,19624 20169 6496 5892 17281 7889 797 20268 14709 660
1244,12142 19446 16113 11074 15414 14248 6695 4947 8717 15613
1246,5749 6672 6624 11510 1513 7416 17241 3961 9655 9580
1254,8018 80 6933 2780 17568 1195 7009 5100 2437 20216
1257,10470 19629 9093 3938 12196 19555 3835 8573 6620 4046
1268,20461 14659 14147 10584 2247 18856 2132 17657 14509 6139
1274,13542 2674 8749 15499 13139 17568 17786 5881 20120 4965
1284,19730 10285 4466 5069 16973 18906 3284 12164 17559 8721
1285,8849 3876 4346 8540 1588 13624 5193 12668 10346 830
1287,11006 3511 13034 6667 17826 4144 6971 20131 19928 397
1294,16866 18986 7545 5116 13822 4969 16663 5620 20169 12827
1297,1194 17822 4774 10801 4743 507 11178 10825 5125 14504
1300,11286 12472 6137 14147 10446 663 17748 9473 4119 14484
1302,1357 18763 15092 17166 11417 14827 8113 7931 19385 17247
1316,19733 20415 5482 5661 3893 4541 7070 15458 4397 16944
1319,10698 3473 17026 3534 12170 5018 4148 17265 19466 8600
1331,9579 9477 10850 8160 4928 868 14661 11369 10691 6620
1332,1635 10496 381 17926 9941 15781 18074 19628 20268 7111
1339,9670 2186 3963 6 3725 3919 4185 15335 11654 18289
1341,5890 18446 18575 15558 5911 4052 5359 12822 13865 5665
1343,6892 18855 13237 10496 4259 13671 18058 12999 2888 14395
1346,7516 11251 412 18830 4347 14949 770 20491 19295 8356
1350,3242 1271 20232 12395 11011 13052 12744 3486 5355 13223
1353,573 16612 18389 6556 7092 9309 318 1805 778 1794
1362,17034 15725 5112 19386 2436 14173 1069 10776 13971 15249
1363,14904 15771 1372 4944 10861 11227 3996 15775 10848 11646
1370,14007 11896 16474 19939 20134 1674 5576 968 13139 4523
1371,16673 19339 1944 5925 13803 15511 13271 18668 11180 17747
1374,18904 5925 7157 13940 5443 4085 1551 10618 8347 8500
1379,6569 16128 16477 18352 9083 18316 4281 2085 1933 7469
1383,9051 1056 3700 15664 19773 17699 13787 456 17909 5273
1390,4865 18361 14668 9508 4743 4523 956 17200 17720 5092
1391,13670 12666 3860 13406 1300 18366 14022 8838 11882 3624
1395,19733 14360 14097 18826 17524 9984 11803 5309 16451 11483
1398,13906 8996 6695 4952 10936 13041 2520 14079 6584 8164
1402,17568 2006 15499 10269 15710 15666 2508 5761 12707 7886
1404,5023 6068 17903 5906 15640 5612 17223 19770 15036 14012
1415,12414 16630 16199 1681 2084 13418 104 7065 2811 6712
1417,11227 18244 10446 16864 6313 14017 17748 903 820 18948
1418,12804 17383 1246 5700 11239 10347 16516 11231 131 2849
1433,16494 10591 4839 7463 16905 15410 222 16866 13731 15781
1444,7539 6113 1813 16288 16351 11478 1329 18583 14178 19850
1454,16583 3453 12762 20461 20135 10466 2858 10691 10055 9804
1456,4433 19192 13251 2423 18358 12323 28 8021 16254 6383
1463,9060 12226 17764 9670 18057 2186 2869 7526 3982 16861
1473,14453 14233 13188 19640 9739 3418 7577 2418 436 20571
1481,1641 19305 4745 4058 18743 3551 1020 4026 411 699
1505,13003 15386 17550 20213 13518 11774 16759 16080 7750 4410
1519,1195 17034 17568 4113 482 14665 15713 5997 15710 18493
1524,14659 18231 17947 20461 9007 15868 5279 19368 17068 7907
1526,19590 9749 18804 17226 19364 11326 15923 12943 20075 13998
1534,19205 8297 2392 15543 3963 10002 12173 18026 3982 16585
1535,16494 4839 2348 624 3238 18876 6093 8828 17699 6584
1536,10259 6971 20169 19590 362 16583 9007 4695 16866 18186
1537,7436 15624 4526 7000 1041 15864 17818 19091 13155 5778
1542,13908 214 20244 19295 7066 17213 17396 9625 4298 20421
1545,19192 6667 2423 14612 3650 3022 2052 15750 18063 5639
1554,15771 20172 14008 315 4288 10788 11369 2919 8491 411
1560,352 15312 10973 17764 9670 18289 7323 4255 14679 9961
1570,19385 14395 1066 7809 11896 12425 11407 12145 15578 1730
1573,17154 20321 15740 9579 15170 13706 14714 12708 7457 12311
1579,20458 17138 17732 6113 4475 1329 17357 9175 6614 16288
1580,16432 19385 6760 8048 2216 15105 9731 16158 8091 2235
1582,19640 14453 15558 16820 17568 18033 10339 16626 14734 2418
1583,9940 15988 7961 3961 6257 18556 17635 11510 12071 17663
1588,3685 13129 9388 12046 11715 4774 6098 10201 12666 1192
1590,15328 20197 1547 7053 5171 2700 12436 11765 10418 1328
1601,16502 11943 14732 8145 4401 10711 20172 2919 868 20515
1609,17984 10848 20134 3830 2497 14008 7085 1591 17584 14277
1627,20169 12718 10041 723 9778 13452 637 13895 17923 6036
1629,7544 17820 8709 11074 4743 9003 2508 17200 6776 14248
1631,869 15301 18559 17200 15886 8001 11599 20344 14384 16896
1634,8796 13550 5881 20468 1723 8506 359 12393 14959 16973
1636,13940 4541 277 3750 1948 10282 18669 3632 1569 682
1637,6704 18599 11047 6733 3337 6868 8045 4199 15446 18773
1639,18987 9093 9231 20351 15386 13886 3410 9602 19028 521
1650,13139 20134 2674 9705 17926 18649 17239 15862 17040 10250
1652,8787 16998 20362 5978 18221 17432 4569 4460 17826 6829
1661,6379 17646 16645 344 11951 4923 15053 11468 13153 18578
1664,8767 2930 1196 3431 573 2970 1975 14346 648 541
1673,405 17200 1502 8138 6695 9508 4743 10491 14149 1944
1675,13696 6035 17035 5161 15291 15384 11621 7279 8180 4567
1679,12908 740 4457 14190 4857 7153 15100 20540 18576 5893
1680,3611 5666 10289 6692 1092 9735 8220 10903 17798 7702
1682,14360 1290 10957 607 12910 9913 14662 11157 7989 11715
1691,5700 10446 9585 17748 18034 820 18376 9216 18319 19992
1692,579 12507 18262 1290 20372 308 13624 14907 11157 1476
1701,1066 3511 5247 11407 1730 18490 11413 6139 15362 12129
1703,3551 10706 5100 4026 15781 2912 4202 5359 6843 11357
1705,14583 17652 15669 18074 5773 14088 541 11070 17157 9826
1707,2159 16387 8001 14571 3903 1591 4543 19814 15341 15886
1710,15988 17663 12071 18645 10442 1271 3747 11880 16552 5992
1712,13034 20555 19576 12010 9578 4305 5669 19721 18982 7001
1713,1069 20287 5112 14173 1899 13823 19813 9061 221 13971
1722,7550 4814 8960 20272 16615 18676 7147 13123 13222 13678
1725,8491 411 16852 2151 1149 4514 8345 9598 8599 18848
1729,7989 3001 14662 6823 9778 15750 3698 17984 16673 3424
1730,5149 20005 15099 7490 18755 662 11805 3961 7427 4672
1731,1329 8296 2591 7539 1813 19396 10019 13269 1886 11478
1734,14309 4057 8229 12963 13671 10828 6981 4364 6245 15088
1736,17281 6157 7862 16528 368 2999 14797 19624 13524 10548
1740,15312 18701 3413 16861 2186 3919 1048 19205 6562 20121
1742,14826 11943 2957 17346 17487 15187 10848 5206 20526 3238
1747,6780 18504 17321 8486 3377 10237 17102 836 8296 12053
1755,6892 1724 11233 14668 19844 18617 17865 2891 13250 11196
1766,4401 12499 20295 20263 15715 4350 13866 3976 5572 16502
1770,13452 12963 12599 6189 13139 2367 1018 6687 13865 10629
1777,2677 19704 20386 20154 10567 18783 5890 12563 6971 14077
1806,19243 8749 4052 18332 12393 1740 5100 14453 10300 5042
1807,797 20051 8491 15771 16379 13216 16994 12436 16905 9792
1814,17345 15667 17383 15392 15548 17748 12804 15437 11231 5909
1820,5817 3950 16008 12066 19890 18040 13185 1247 6448 16942
1821,14591 13237 15578 2740 18728 14395 16760 6253 1494 5928
1823,4189 16846 8614 17276 13009 19638 7109 4603 10300 17524
1852,20120 1710 3304 7131 4085 16297 17990 16083 6823 11740
1854,2997 8018 20172 10848 4514 5141 11648 2780 11943 2151
1855,3748 1111 4658 1092 8179 9696 10069 16361 20461 512
1871,19711 10511 17534 18009 17963 13354 17315 10916 13027 16267
1872,13941 15716 14879 11907 1302 9008 17009 7519 173 17296
1876,2674 9705 18649 12436 20386 20134 10250 541 15771 6103
1878,17586 19648 7611 3511 12076 586 7517 12818 8951 8892
1880,9118 125 14007 6799 4376 5487 6602 16436 12718 16800
1881,2581 13402 8540 1588 4346 16433 3876 12668 11648 5193
1883,4998 12622 15410 18110 6181 2518 17554 7463 316 13202
1885,10706 1587 17346 1714 5359 1133 4202 15781 14378 3790
1898,6409 6985 18615 4710 12708 7739 1012 11774 4998 14213
1900,11006 6667 20349 20131 2090 14612 12017 8400 16298 8608
1903,2144 19192 17494 3022 16254 2423 12888 7696 11120 12797
1904,11496 4743 15498 18743 12311 8539 3551 3375 7896 8169
1906,1463 2997 9490 17802 5924 12692 1063 14581 577 6660
1907,6253 13980 8956 15578 3885 17138 18381 11206 10264 316
1911,8018 2437 3431 1196 2930 8767 5606 12963 14023 7734
1912,17918 16820 10636 3431 18503 9974 8018 15333 19217 7728
1916,18644 11916 14134 10434 15778 18830 19155 15301 4549 16896
1927,8018 5576 8798 1895 6937 11403 20145 18982 5773 15373
1930,10848 1149 15771 5606 11107 8767 2037 14338 12425 18874
1939,14443 10691 6776 9231 15090 18404 14904 6971 10977 14033
1944,8731 9940 15722 18425 3493 13223 2551 9246 15988 15098
1948,16484 10901 2203 17150 1730 17189 20079 4014 3694 20373
1953,19462 12931 1300 3624 1365 18073 5655 11882 658 9253
1957,14149 12286 3855 12373 16008 9229 559 4023 17454 14790
1958,1322 6408 15050 12931 5746 1383 17166 9257 4800 19540
1959,9231 16457 8356 8169 18830 17820 16205 1476 56 13599
1963,13980 16760 3885 6253 11206 13139 8956 5881 14219 18637
1967,6092 13370 15949 16583 10148 10990 13735 6054 11530 11837
1969,9163 3565 2627 14134 1641 13622 5429 17066 4765 4745
1978,17764 9670 3413 3919 10694 19205 2186 15312 3444 845
1979,9202 13154 20532 17535 9592 1951 6433 17896 1023 16144
1986,11157 1290 1489 18262 5722 12952 13119 817 3304 10074
1990,8934 3173 19713 20169 8828 797 11283 6584 3630 5831
1993,14837 10019 15915 16460 14313 1385 11870 3150 10910 1886
1997,10567 19173 13210 4109 8145 9645 11882 18266 6606 2508
2000,16909 18701 10926 19205 3919 6562 15543 12173 5878 16585
2004,10316 17353 7953 13276 12225 5139 4072 13923 6911 11016
2005,16601 797 6716 10591 7153 12882 19838 12510 19602 4910
2014,723 19699 2984 18627 2317 12718 1482 4807 13452 7394
2015,1951 13622 11282 20461 8112 9508 8539 14904 11029 13879
2022,13593 20444 8342 8618 4704 333 8033 3272 12196 1779
2024,4499 16779 9001 8070 12873 14839 598 8899 10763 686
2031,11744 1149 18874 15771 5905 8152 16890 20282 12510 1020
2032,7506 648 5141 20167 20156 18428 14732 12510 1719 16494
2036,7961 17635 3961 3242 17663 18852 3885 6624 12071 4689
2037,3304 5099 5722 7224 20163 579 13154 4948 14358 15800
2042,4013 3790 16820 12639 5100 11357 4046 6716 19838 5924
2045,16673 20169 17114 9984 13980 10833 9826 20172 14591 10591
2057,4580 4998 16246 11794 16080 20207 9444 20120 13202 16316
2061,4986 10654 975 8426 3602 5765 18956 16869 4133 5551
2068,11490 17034 3190 1534 20287 15821 9913 7619 6981 11405
2070,5020 8437 6287 16756 11715 16802 3698 15038 9717 7989
2074,18377 14558 11682 19119 395 9081 14832 16336 13276 4072
2077,14597 3278 3606 19479 11357 4013 7925 7153 5030 5799
2079,7163 17598 12557 1299 637 19584 20169 18399 8659 16675
2080,2368 6823 7085 15542 2151 18399 3164 9978 8050 17217
2085,15241 11654 15312 3413 12295 5415 15633 3832 3212 19292
2086,10910 1329 18489 15783 17138 10019 4926 8283 1385 19955
2096,8018 3813 3463 16820 5606 27 3431 2437 16862 3668
2104,4057 6892 13671 5169 20037 18356 8229 14417 11896 8208
2107,6015 5881 13833 949 15499 10807 17826 15713 5685 8469
2112,1826 15392 18476 11286 15232 10704 19311 17201 2191 15503
2114,6925 20254 5252 18547 7000 3535 11282 19091 11722 13155
2125,5069 2409 18906 19411 4152 17827 8690 4965 8749 10022
2126,8798 15373 1895 14367 18649 80 17997 19317 6937 1036
2134,11896 10496 13368 5765 13452 3403 8229 12718 2641 4267
2137,14309 8956 6981 12999 12990 15088 2888 13671 10496 14591
2142,12587 699 4834 2596 17346 1580 4510 13593 17547 10706
2162,9749 8828 15542 624 13689 13592 3830 14322 3173 14826
2164,10636 8281 16615 10894 7394 10686 15920 2671 17834 1231
