playlist_id,track_ids
564,11882 15722 13876 13310 15432 2359 1513 10511 11237 12381
567,12225 2631 10316 7808 10561 7844 4072 4201 8333 18751
574,11006 2052 3606 4369 660 1253 5612 2730 8880 18138
580,20172 648 4949 10848 10251 1149 411 10910 4401 3830
581,16392 17154 12311 10100 15167 8727 11496 10419 4603 1678
582,17634 358 5679 15498 14597 394 8358 4909 7460 17865
592,18669 8709 17586 16708 9257 19340 9173 12404 15050 1060
595,17281 13980 14395 8229 8956 13237 15570 11896 3729 17096
601,7323 3413 17764 11063 15335 16861 10694 16585 865 19461
603,15633 865 6 17764 8823 9961 6066 10657 14142 1444
604,8129 12804 1777 17383 15392 10704 1826 10537 17345 14746
611,19991 17524 2980 4417 11180 12426 9913 15750 11803 15542
615,10081 16336 10870 913 11016 9242 14903 1039 4696 19200
619,18303 6577 10201 3565 11715 13129 11740 9784 2166 11400
622,6093 8300 11414 9307 9982 3700 16311 9400 6985 12085
625,7157 1012 19858 5971 16311 14213 13043 2253 12929 1374
628,12623 5665 14430 5750 14295 4839 8573 4743 13505 12559
631,11938 16274 19494 5987 17980 17301 8595 2160 6530 5228
633,6892 13980 14758 5089 3245 18728 14591 3190 15578 14395
636,12173 6 9670 17764 16861 845 15633 3832 2212 9678
642,1534 9710 12438 17918 3073 9291 2740 11474 15209 6829
643,14375 1473 1012 1374 6409 4710 9441 11400 11025 5314
646,1144 5846 396 1149 3403 1085 15053 15495 18899 15474
665,1201 18601 17096 15417 17972 4946 20572 2740 1260 5513
667,14571 5722 2272 3304 3698 6433 11947 19991 12765 15893
676,573 5576 18649 778 10250 3885 9712 9624 11896 541
680,1082 6821 663 11425 17869 6577 14556 6272 14815 117
683,4720 699 16486 7153 5534 1020 12516 14178 3491 5524
686,18289 11654 19399 10203 2212 3212 15327 9168 9961 4473
691,17154 19243 15650 10618 4189 17390 1063 10880 7109 20443
696,11151 5708 20054 12576 755 16166 3798 12536 12691 12744
703,15471 3173 8828 18266 12526 9963 624 16451 13216 2765
704,3830 2497 411 14008 2579 16502 2048 8145 11647 5572
707,19781 13706 18074 17597 3510 7456 5591 20134 3774 3938
708,9205 10019 19396 1329 7052 15593 11870 553 15783 11494
709,17663 10834 1992 9246 3471 9834 12897 19154 6062 9473
714,5099 11756 15347 15942 3304 19929 5542 20359 2274 8910
715,387 1020 12196 16583 5786 12721 1656 2665 8033 19008
717,12963 10496 14309 6189 15017 2232 32 10744 381 4057
719,10222 5054 4926 12919 2680 19529 19060 16975 2676 10910
721,7619 573 2037 11032 9624 11119 11914 12880 9712 6253
722,10930 18059 3001 11425 3685 13129 10304 1710 1192 19173
724,3410 17550 16080 19486 20213 13003 10992 15386 9093 13043
731,20169 4013 12721 1020 4848 5192 19838 19589 7153 797
735,10496 6253 4364 11896 17096 18728 11366 7059 18266 18381
737,4089 2989 508 10481 15038 519 12765 7081 3256 4799
740,2508 17200 8138 4148 4800 15471 20157 9003 5750 7544
744,11636 15090 3001 4998 5463 4026 15775 19991 20120 16303
746,9253 658 1322 2236 3860 5474 5655 8017 17555 8466
757,15781 6220 16379 396 8659 2164 13891 14796 12721 4058
759,16338 14832 6915 7550 5527 4201 4072 11682 11180 13573
770,13706 19628 14826 4839 16494 14453 15558 4202 15542 1422
773,6496 7889 11157 5892 6971 18726 12043 9919 9208 6823
774,8160 12633 8377 1724 16817 13535 8360 11196 18617 11661
788,15474 20197 6103 11226 6214 15259 4060 4350 4600 411
791,17826 13034 1719 14453 10848 16601 2780 11943 1714 7506
804,6565 8464 15680 18875 18503 4266 5606 8767 7728 3644
807,10269 3788 9500 16994 12639 10706 7475 14204 17346 2018
818,519 6823 6433 8640 7224 8437 9120 13154 20163 9491
837,13542 14524 1063 1461 16451 12526 4603 4909 956 10419
848,8047 15185 17635 14631 4370 7416 12071 19219 19969 14370
854,5675 7183 19060 1282 9233 2029 17825 15427 7417 1304
856,17709 14309 6892 11400 3776 16433 308 894 6496 7931
859,6776 4800 1253 10930 8045 1322 1850 14443 18995 10786
882,573 8822 9826 16249 3090 12693 18142 1398 20321 636
914,19254 8362 1085 18729 4058 16994 16451 10346 13891 5463
916,15624 4707 5252 18479 6925 1830 3535 16697 19775 11722
924,11196 5089 10567 18096 2919 4106 2891 10684 8118 18266
925,2551 20232 12712 663 13875 14820 17663 12395 6672 5651
926,19431 18168 3189 7163 18878 425 11664 1085 14008 1443
927,7363 1979 1473 6577 11729 20007 16930 6492 5443 9314
928,15781 797 5100 9291 10591 5606 19602 4910 16494 16820
938,2980 13997 19929 3156 972 13506 368 6297 19413 11271
949,2873 18096 17597 9205 12436 15578 19605 13216 15187 3295
951,8466 15050 9257 14453 5750 6408 13129 4800 7645 5722
953,2980 10977 6433 9804 3817 830 1947 18743 19055 14904
957,4079 2783 17052 4268 7914 5184 17971 19464 6084 18715
961,3961 9504 8047 17241 11510 19969 10206 14961 17663 3163
962,438 14509 5474 8890 17563 13531 11173 14547 13022 1300
963,17241 18755 7416 6672 9949 14370 16289 15262 2000 17663
964,463 10293 18378 752 11595 18991 1057 9568 5620 1726
976,16601 14758 7485 20263 12436 14826 8304 1714 13865 1050
981,19339 16673 3698 20461 8437 2980 4954 15775 1947 17114
984,18910 11010 8835 12765 18273 9491 8361 1840 6433 15347
988,5186 15886 4615 8356 8218 8001 3600 2159 17200 15341
994,9175 7539 14774 2638 20262 13384 2658 16351 11088 17138
995,4089 16385 17129 14662 7578 1290 13435 17114 15077 6370
1004,18627 12516 7506 2780 8498 20167 8866 648 4845 16601
1009,16486 6788 394 3375 9804 3938 387 6591 7545 1656
1011,14306 4219 1205 8342 8033 13593 16100 4338 10148 333
1016,4347 1944 7260 14172 10269 4549 12775 8356 371 8985
1017,4026 9163 394 6826 19364 14178 14597 2164 9002 16100
1018,1290 14360 6823 14662 7085 7989 15775 12715 20372 16433
1021,4443 12804 2915 5700 15392 17383 11231 1246 19135 2863
1027,6509 17744 4718 13711 8413 5965 7344 2339 2693 7427
1031,4949 1189 2497 2997 9490 3778 19252 20172 10848 2617
1034,16645 8796 4814 1039 299 258 19922 16631 15355 11881
1035,6606 18361 4369 9388 14907 16012 4336 9003 12075 13599
1045,16502 17584 18739 3556 20515 15591 17984 3976 5551 6020
1046,4720 3097 19008 3011 1056 10438 5633 13787 10850 10913
1050,7891 14982 16309 16923 14527 14182 11490 13452 8872 1260
1052,8248 6704 9253 2508 12931 7544 1300 16012 12056 5750
1056,8113 3264 18078 20316 13022 4506 6489 11951 1710 17125
1057,7100 2090 9963 12802 11417 19834 9007 17530 653 19770
1065,8145 16502 8426 12499 8048 344 19376 9326 18956 10838
1066,3622 9681 7904 15941 3648 3977 3551 3375 2897 15910
1070,2736 1180 10596 15526 16954 19043 19368 9183 5024 398
1073,15428 5846 18899 1014 19414 16039 1144 5031 7920 17203
1083,13139 13101 1746 18649 360 541 10264 14052 18389 2037
1087,9974 37 13029 16994 2627 10591 4026 4910 1111 10706
1092,19770 9579 19834 9804 14306 14904 2665 2132 7321 19466
1094,16404 15931 17780 16297 18059 913 9412 541 12906 13022
1098,8172 1849 444 11006 9183 1023 16181 15646 15868 9279
1099,12510 18743 15900 4765 9163 10591 14322 17516 2151 10848
1103,3698 4301 8627 1489 16579 10137 11947 4359 14360 13154
1104,913 11164 9705 2264 17780 12393 19243 5881 18464 14807
1106,4707 3535 4526 1830 20254 15624 5674 18547 19352 5778
1108,15312 9060 3413 10841 4255 17764 9670 12295 12173 9678
1115,3424 817 9984 16579 12715 7989 4301 5968 16756 14360
1120,6113 7133 953 18051 10019 1813 16491 7174 17357 4881
1122,2508 9257 15050 1253 18987 18773 4800 10786 10379 18599
1126,14826 14309 10496 6981 10591 18855 3685 1192 11369 2006
1128,8491 411 15196 2221 4949 4288 315 20515 2312 10251
1129,4201 14832 17353 17404 7550 7920 11253 7722 8254 10316
1147,13238 6197 8297 2392 14784 10257 11654 7718 15543 10410
1161,12597 12882 3830 17057 14322 6569 6522 3189 16128 1085
1163,7544 8017 6868 12931 20329 11882 18404 7517 15270 277
1164,8138 797 8169 18419 19446 4865 14149 19602 405 3632
1169,12666 11882 14022 14471 20193 13406 1905 11930 17586 4369
1173,13980 2740 13237 14758 17096 6892 18728 16509 18381 360
1174,9465 15752 11174 12830 17776 11045 10932 9023 6423 1428
1176,1329 10019 10970 12029 1385 10865 2384 9364 10863 9205
1185,9740 10760 15168 10966 3754 19816 752 10560 14229 1713
1210,9834 11688 18856 10584 4339 4802 5651 3752 1010 19969
1223,1605 12557 13066 16798 19244 19602 18836 3830 2048 8160
1224,12220 20417 4857 19173 15989 5893 19349 12769 18426 520
1226,8953 3644 18875 12639 19699 14770 9710 16314 17926 4809
1233,9007 2085 14604 1232 17947 14659 6498 15585 3021 20461
1237,17311 10742 9201 18667 679 14487 747 10536 5320 7347
1238,19317 8018 5074 1111 3431 7077 4910 2970 8145 7578
1243,19624 6496 5892 20169 7889 797 14709 20268 11817 17281
1244,12142 19446 16113 11074 15414 14248 6695 4947 8717 15613
1246,5749 6624 6672 11510 1513 7416 3961 1772 17241 19288
1254,8018 80 6933 2780 17568 1195 7009 2437 20216 5100
1257,10470 19629 10013 3835 9093 19555 12196 3938 16173 2984
1268,20461 10584 14659 14147 2247 13435 14509 2132 17657 18856
1274,13542 2674 8749 13139 20120 17786 17568 15499 2765 4965
1284,19730 10285 5069 4466 3284 16973 8721 18906 3192 6636
1285,8849 4346 3876 8540 1588 13624 5193 12668 10346 16905
1287,11006 3511 13034 6667 17826 4144 19928 397 20131 3787
1294,16866 18986 7545 5116 13822 16663 4969 4242 1111 4834
1297,1194 17822 10801 507 4774 4743 11178 10825 14504 5125
1300,11286 12472 6137 14147 10446 17748 663 14484 4119 5700
1302,1357 18763 15092 17166 11417 7931 8113 14827 14434 19385
1316,19733 20415 5482 5661 3893 4541 15458 4397 7070 16944
1319,10698 3534 3473 9477 4148 17265 5018 17026 12170 7342
1331,9579 4928 8160 10850 9477 868 14661 6620 9974 10742
1332,1635 10496 381 9941 17926 2117 6189 19628 15578 14309
1339,3963 2186 9670 3725 4185 15335 6 3919 11654 18289
1341,5890 18446 12822 5911 4052 15558 13865 5359 18575 5665
1343,6892 18855 4259 13237 13671 10496 18058 12999 2888 17239
1346,7516 11251 412 18830 4347 14949 770 20491 19295 8995
1350,3242 1271 12395 11011 13052 20232 12744 3486 13223 8672
1353,16612 573 6556 18389 7092 9309 318 1794 778 5903
1362,17034 5112 15725 19386 2436 1069 14173 10776 7926 13971
1363,14904 10861 1372 4944 15771 11227 15775 3996 10848 2231
1370,14007 11896 16474 19939 5576 20134 1674 968 13139 4523
1371,16673 19339 15511 13803 5925 1944 11180 13271 3477 3537
1374,18904 5925 13940 7157 5443 4085 1551 8347 10618 5098
1379,6569 16128 16477 18352 9083 18316 4281 2085 1933 7469
1383,9051 1056 3700 15664 19773 17699 13787 17909 624 16311
1390,4865 14668 18361 9508 11233 4603 4743 17200 56 15090
1391,13670 12666 3860 13406 1300 18366 14022 3361 20325 18404
1395,19733 5309 14097 9984 14360 17524 16820 18826 5576 11483
1398,13906 8996 6695 4952 10936 13041 2520 6584 14079 8164
1402,2006 17568 10269 15499 15710 15666 2508 5761 12707 482
1404,5023 6068 5612 17903 5906 3021 15640 387 15036 19770
1415,12414 16630 16199 1681 2084 13418 104 7065 2811 13561
1417,11227 18244 10446 16864 6313 14017 820 903 18948 17748
1418,12804 17383 1246 5700 11239 10347 16516 131 11231 2849
1433,16494 10591 4839 7463 15410 16905 13731 222 15781 229
1444,6113 7539 1813 16288 16351 1329 14178 11478 18583 13737
1454,16583 3453 12762 10691 20135 10466 20461 2858 9804 10055
1456,4433 19192 28 18358 13251 12323 16254 2423 8021 2144
1463,9060 12226 17764 9670 18057 2186 2869 7526 3982 16861
1473,14453 14233 13188 19640 9739 3418 7577 2418 20571 436
1481,1641 19305 4745 1020 18743 3551 4058 4026 699 411
1505,13003 15386 17550 20213 11774 13518 16759 16080 7750 4410
1519,1195 17034 5997 17568 4113 482 14665 6015 15713 13548
1524,18231 14659 17947 20461 9007 5279 17068 19368 8265 7907
1526,19590 9749 18804 19364 17226 11326 15923 20075 12943 13998
1534,19205 8297 2392 15543 3963 10002 12173 18026 3982 8840
1535,16494 4839 18876 6093 2348 1463 3238 17699 624 6584
1536,10259 6971 20169 16583 362 19590 4695 18186 9007 16866
1537,7436 15624 4526 7000 1041 15864 17818 19091 13155 5778
1542,13908 214 20244 7066 19295 17213 20421 17396 4298 9625
1545,19192 6667 2423 14612 3022 3650 2052 14213 2617 5639
1554,15771 20172 8491 411 4288 11369 10788 14008 2919 10965
1560,352 15312 10973 17764 9670 18289 7323 4255 14679 9961
1570,19385 7809 14395 1066 1730 11407 11896 9763 17150 8091
1573,17154 20321 13706 15740 7457 15170 12708 4359 9579 12311
1579,20458 17138 17732 4475 6113 17357 9175 1329 6614 1813
1580,16432 19385 6760 2216 8048 9731 15105 17134 7479 460
1582,19640 14453 15558 16820 18033 17568 10339 1719 16626 5611
1583,9940 15988 7961 17635 18556 6257 3961 11510 17663 12071
1588,13129 3685 4774 9388 11715 1192 12046 14443 12666 6098
1590,15328 20197 1547 7053 5171 11765 1328 10418 2700 16454
1601,16502 14732 11943 8145 4401 2919 20515 868 14338 15187
1609,17984 10848 3830 7085 20134 2497 14008 10474 17584 619
1627,20169 10041 19602 13452 12718 637 13895 9778 723 15750
1629,7544 17820 4743 8709 11074 9003 17200 14430 2508 14248
1631,869 15301 18559 15886 17200 8001 11599 14384 14463 8138
1634,8796 13550 1723 20468 5881 8506 359 12393 19398 4923
1636,13940 3750 4541 18669 1948 10282 277 15297 8169 1569
1637,6704 18599 3337 11047 6733 8045 6868 4199 18773 15446
1639,18987 9093 20351 9231 13886 15386 9602 3410 19028 521
1650,20134 13139 9705 2674 17926 18649 15862 17040 17239 11373
1652,8787 5978 20362 16998 18221 17432 7610 4569 4460 6829
1661,6379 17646 16645 4923 11951 18578 15053 19398 344 3264
1664,8767 2930 1196 1975 2970 573 14346 3431 648 541
1673,405 17200 1502 6695 9508 8138 4743 1944 15090 14149
1675,13696 6035 17035 5161 8180 15291 7279 15384 4730 11621
1679,12908 740 4457 14190 15100 4857 18576 19838 20540 226
1680,3611 5666 10289 6692 1092 9735 8220 10903 17798 7702
1682,14360 1290 10957 7989 12910 2980 9913 607 9778 14615
1691,5700 9585 10446 17748 18034 820 18376 9216 18319 19992
1692,579 12507 20372 18262 1290 308 11157 13624 14907 3304
1701,1066 3511 5247 11407 18490 1730 6139 12129 11413 9271
1703,3551 10706 5100 4026 15781 2912 6843 4202 5359 11357
1705,14583 17652 15669 5773 17157 541 11850 14088 9651 3560
1707,16387 2159 14571 8001 3903 4543 15341 19814 1591 15886
1710,15988 17663 12071 18645 10442 3747 1271 5992 11880 1943
1712,13034 20555 19576 12010 9578 4305 19721 18982 5669 6602
1713,1069 20287 5112 14173 13823 1899 9061 19813 221 6847
1722,7550 4814 8960 20272 13123 16615 13678 18676 7147 13222
1725,8491 411 1149 16852 4514 2151 8599 9598 18848 2579
1729,7989 6823 14662 3001 9778 3698 16673 16536 3424 15750
1730,5149 15099 20005 18755 662 11805 7427 7490 4672 19646
1731,1329 8296 2591 7539 1813 19396 10019 13269 1886 10237
1734,14309 4057 12963 6245 8229 13671 6981 10828 4364 10348
1736,17281 6157 16528 7862 2999 368 14797 6005 2203 14869
1740,15312 18701 3413 16861 2186 3919 1048 19205 6562 20121
1742,14826 11943 17346 2957 17487 15187 20526 10848 5206 17584
1747,6780 18504 17321 8486 3377 10237 836 17102 12053 8296
1755,6892 11233 1724 14668 18617 11196 2891 14309 19844 17865
1766,4401 20295 13866 12499 16502 4350 3976 5572 2332 15715
1770,12963 13452 6189 12599 13139 6687 2367 1018 10629 8506
1777,2677 20386 19704 10567 15740 18728 18783 20154 5890 6971
1806,19243 4052 8749 18332 12393 1740 14453 5100 5042 159
1807,797 20051 16379 13216 8491 15771 963 12436 16905 9792
1814,17345 15667 17383 15392 15548 17748 12804 15437 11231 5909
1820,5817 3950 16008 12066 19890 18040 6448 13185 8268 13862
1821,14591 13237 15578 2740 18728 14395 16760 5928 1494 6253
1823,4189 16846 8614 17276 13009 19638 7109 10100 4603 10300
1852,1710 20120 7131 3304 16297 14360 4085 16083 17990 17406
1854,2997 8018 20172 10848 4514 11648 19317 2151 11943 8539
1855,3748 1111 8179 4658 1092 9696 16361 3650 10069 512
1871,19711 10511 17534 18009 17963 13354 13027 16267 17315 10916
1872,13941 15716 14879 11907 1302 9008 17009 7519 17344 17868
1876,2674 9705 15771 15578 10250 18649 20386 19922 20134 2412
1878,17586 19648 7611 3511 12076 586 8951 7517 18490 8892
1880,9118 125 6799 14007 4376 5487 6602 16800 16436 7527
1881,2581 13402 8540 1588 16433 4346 3876 12668 11648 5193
1883,4998 12622 15410 18110 7463 2518 6181 17554 316 9392
1885,10706 1587 1714 17346 1133 5359 4202 14378 3790 10239
1898,6409 6985 18615 4710 12708 11774 7739 1012 4998 14213
1900,11006 6667 20349 20131 14612 2090 16298 8400 12017 8608
1903,2144 17494 16254 3022 19192 2423 11120 12888 16045 12797
1904,11496 4743 12311 18743 15498 8539 7896 3551 956 3375
1906,1463 9490 2997 17802 5924 14581 12692 577 6660 1063
1907,6253 8956 3885 17138 13980 18381 11206 316 18728 3740
1911,8018 2437 3431 1196 2930 8767 5606 14023 2780 12963
1912,10636 16820 17918 3431 9974 18503 15333 8018 5881 19217
1916,18644 11916 10434 14134 18830 15778 19155 10543 4549 8356
1927,8018 5576 8798 6937 1895 11403 20145 5773 18982 15373
1930,10848 1149 15771 11107 2037 5606 8767 18874 5905 14338
1939,14443 10691 6776 9231 18404 10977 14904 14033 18743 15090
1944,8731 15722 9940 18425 3493 2551 13223 15098 15988 10084
1948,16484 17150 10901 2203 1730 20079 17189 20373 4014 1066
1953,19462 1300 12931 18073 1365 658 3624 5655 1060 11882
1957,3855 12286 14149 12373 4023 16008 9229 559 19802 17454
1958,1322 15050 12931 6408 5746 1383 9257 17166 19540 4800
1959,9231 8356 16457 8169 18830 1476 16205 17820 15360 1253
1963,16760 6253 13980 3885 11206 13139 5881 8956 18637 14219
1967,6092 13370 15949 10148 10990 16583 6054 13735 11530 11837
1969,9163 1641 13622 14134 3565 16650 2627 17066 18920 17516
1978,17764 9670 3413 3919 19205 10694 2186 15312 3444 845
1979,9202 13154 20532 17535 9592 1951 17896 16144 9120 6433
1986,11157 1290 1489 5722 18262 12952 13119 3304 817 11740
1990,8934 3173 19713 8828 11283 20169 5831 797 3630 6584
1993,14837 10019 16460 15915 14313 1385 11870 3150 10910 1886
1997,13210 10567 9645 19173 2336 3511 18266 7611 4109 6972
2000,16909 18701 19205 10926 3919 6562 15543 12173 16585 5878
2004,10316 17353 7953 13276 5139 12225 4072 13923 11390 14718
2005,16601 10591 7153 6716 19838 12882 797 12510 19602 14247
2014,723 19699 2984 2317 18627 4807 12718 13034 13452 7394
2015,13622 1951 20461 8539 11282 9508 8112 11029 14904 8358
2022,13593 8342 8618 20444 4704 8033 333 3272 1779 12196
2024,4499 16779 9001 8070 12873 14839 598 8899 10763 686
2031,11744 1149 15771 18874 5905 8152 16890 20282 12510 8934
2032,7506 20167 20156 648 5141 11648 14732 12510 18428 16494
2036,7961 17635 3961 3242 17663 18852 3885 6624 4689 5648
2037,3304 5722 5099 20163 7224 579 14358 13154 15800 4948
2042,4013 3790 16820 11357 5100 6716 12639 5924 4046 9291
2045,20169 17114 16673 9984 9826 10591 14591 20172 13980 10833
2057,4580 16246 4998 11794 16080 13202 9444 20120 16316 20207
2061,4986 10654 975 8426 5765 3602 18956 16869 1453 7578
2068,11490 17034 1534 3190 6981 9913 15821 12910 16471 9984
2070,5020 8437 6287 16756 9717 9120 11715 15942 15038 12507
2074,18377 14558 11682 9081 19119 395 14832 16336 4072 13276
2077,14597 3278 3606 19479 4013 11357 7153 7925 1026 5030
2079,7163 17598 19584 1299 12557 637 425 20169 8659 4288
2080,2368 15900 6823 3164 18399 15542 17217 7085 2151 9978
2085,15241 11654 15312 3413 5415 12295 15633 3832 909 3212
2086,10910 1329 18489 15783 4926 8283 17138 10019 19955 9469
2096,8018 3813 3463 16820 3431 27 5606 2437 3668 16862
2104,4057 6892 13671 5169 20037 18356 14417 8208 11896 8229
2107,6015 15499 949 10807 5881 13833 17826 8469 8822 13706
2112,1826 15392 18476 15232 17201 10704 11286 19311 2191 3041
2114,6925 20254 5252 18547 7000 3535 11282 19091 11722 13155
2125,5069 2409 18906 4152 19411 17827 4965 8690 19398 4013
2126,8798 15373 1895 14367 19317 80 17997 18649 6937 1036
2134,10496 11896 5765 3403 13452 12718 13368 6981 667 3347
2137,14309 6981 2888 15088 12999 8956 12990 13671 5169 19431
2142,699 4834 12587 13593 17346 2596 1580 17547 20444 3938
2162,9749 8828 15542 13592 13689 3830 624 14322 3173 7506
2164,10636 8281 16615 10894 7394 10686 5541 15920 7905 2671
2168,13202 5220 3360 8493 19363 16080 14916 16277 11774 19154
